# Time-averaged data for fix avacf
# TimeStep c_vacf[1] c_vacf[2] c_vacf[3] c_vacf[4]
1289 0.00059078 -0.00421213 0.00861238 0.00499104
1290 0.0007195 -0.00230967 0.00966416 0.00807399
1291 0.000629149 -0.000218786 0.00999886 0.0104092
1292 0.000407655 0.00189442 0.00973574 0.0120378
1293 0.000154175 0.00396097 0.00892911 0.0130443
1294 -0.00014659 0.00599057 0.00766285 0.0135068
1295 -0.00048621 0.00801074 0.00605271 0.0135772
1296 -0.00081603 0.00984013 0.00414186 0.013166
1297 -0.00113024 0.0111183 0.00194143 0.0119295
1298 -0.00138826 0.0115701 -0.000465744 0.00971607
1299 -0.00146833 0.0110662 -0.00291268 0.00668521
1300 -0.00124303 0.00961694 -0.00516402 0.00320989
1301 -0.000664294 0.00740904 -0.00697323 -0.000228483
1302 0.000183805 0.0047508 -0.00813655 -0.00320195
1303 0.00101484 0.00198208 -0.00844058 -0.00544366
1304 0.00137021 -0.00059616 -0.00763198 -0.00685793
1305 0.000916566 -0.00267917 -0.00557844 -0.00734104
1306 -0.000252613 -0.00395408 -0.00253815 -0.00674485
1307 -0.00164883 -0.00427486 0.000801252 -0.00512244
1308 -0.00271343 -0.00372121 0.00365801 -0.00277664
1309 -0.00310576 -0.00252826 0.00549499 -0.000139033
1310 -0.00277174 -0.00103229 0.00609631 0.00229227
1311 -0.0019218 0.000445028 0.00553315 0.00405637
1312 -0.000915702 0.00166089 0.00412204 0.00486723
1313 -4.26325e-05 0.00241684 0.00233558 0.00470978
1314 0.000608052 0.00254241 0.000631645 0.0037821
1315 0.00115641 0.00203085 -0.000714102 0.00247316
1316 0.00184335 0.00119693 -0.00166209 0.0013782
1317 0.00283243 0.000480157 -0.0023667 0.000945892
1318 0.00405285 0.00011941 -0.0030191 0.00115317
1319 0.00514882 0.000155147 -0.00364048 0.00166349
1320 0.00560126 0.000580184 -0.00404849 0.00213295
1321 0.00511343 0.0013689 -0.00404847 0.00243386
1322 0.0038305 0.00244108 -0.00360202 0.00266956
1323 0.00210816 0.00363498 -0.00284251 0.00290063
1324 0.000253525 0.00471239 -0.00203741 0.00292851
1325 -0.00153486 0.00545362 -0.0014678 0.00245095
1326 -0.00315385 0.0057289 -0.0012673 0.00130776
1327 -0.00456596 0.00542211 -0.00136492 -0.000508773
1328 -0.00574542 0.00441948 -0.00155814 -0.00288407
1329 -0.00661506 0.00268653 -0.00162534 -0.00555387
1330 -0.00705374 0.000344096 -0.00135356 -0.00806321
1331 -0.00692697 -0.00229887 -0.000558609 -0.00978445
1332 -0.00613141 -0.00489585 0.000805955 -0.0102213
1333 -0.00474274 -0.0072647 0.00254247 -0.00946497
1334 -0.00309477 -0.00937965 0.00425535 -0.00821907
1335 -0.00167854 -0.011157 0.00557912 -0.00725641
1336 -0.000859757 -0.012355 0.0063095 -0.0069053
1337 -0.000616902 -0.0127523 0.00631277 -0.00705643
1338 -0.000659371 -0.0122825 0.00548932 -0.00745256
1339 -0.000654093 -0.0109696 0.00387597 -0.00774774
1340 -0.000304117 -0.0089007 0.00170906 -0.00749576
1341 0.000542268 -0.00626752 -0.000642541 -0.0063678
1342 0.00183868 -0.00336211 -0.0028332 -0.00435663
1343 0.00340763 -0.000507895 -0.00466998 -0.00177024
1344 0.00500902 0.00203597 -0.00609681 0.000948182
1345 0.00638691 0.0041164 -0.00708962 0.0034137
1346 0.00730782 0.00567981 -0.00761996 0.00536767
1347 0.00759678 0.00679255 -0.0076311 0.00675823
1348 0.00710932 0.00761474 -0.00701084 0.00771322
1349 0.00575217 0.00827221 -0.0057119 0.00831248
1350 0.00364845 0.00876578 -0.00390644 0.00850779
1351 0.00122734 0.00892925 -0.00193597 0.00822062
1352 -0.000930995 0.00852953 -9.21918e-05 0.00750634
1353 -0.00236183 0.00749076 0.00148322 0.00661214
1354 -0.00288038 0.00592329 0.00278983 0.00583275
1355 -0.00256997 0.00403926 0.00394056 0.00540985
1356 -0.001663 0.00208185 0.00501651 0.00543536
1357 -0.000463914 0.000207024 0.00600946 0.00575257
1358 0.000690432 -0.00156574 0.00687714 0.00600183
1359 0.0015472 -0.00327003 0.00750027 0.00577744
1360 0.00205965 -0.00493628 0.00766784 0.00479121
1361 0.00235638 -0.00657915 0.00722418 0.0030014
1362 0.00258124 -0.00809489 0.00622212 0.000708476
1363 0.00274041 -0.00922718 0.00491202 -0.00157475
1364 0.00269521 -0.00967372 0.00361121 -0.0033673
1365 0.0023008 -0.00916875 0.00257069 -0.00429726
1366 0.00150801 -0.00753496 0.00184886 -0.00417809
1367 0.000334698 -0.00480898 0.00132671 -0.00314758
1368 -0.00115069 -0.00138562 0.000950037 -0.00158628
1369 -0.00280776 0.00208967 0.000855992 0.000137902
1370 -0.00447186 0.00502858 0.00113187 0.00168859
1371 -0.00604357 0.00711242 0.00163484 0.00270368
1372 -0.00751567 0.00828563 0.00214504 0.002915
1373 -0.00882053 0.00865236 0.00256468 0.00239652
1374 -0.00970651 0.00837062 0.00293402 0.00159813
1375 -0.00984922 0.00750041 0.00328384 0.00093504
1376 -0.00905535 0.00595945 0.00348941 0.000393512
1377 -0.00736364 0.00375098 0.00331704 -0.000295622
1378 -0.00498832 0.0012319 0.00265483 -0.0011016
1379 -0.00222575 -0.00100963 0.00161344 -0.00162194
1380 0.000630411 -0.00261179 0.000398662 -0.00158272
1381 0.00337038 -0.00366079 -0.000829081 -0.00111949
1382 0.00581181 -0.00443467 -0.00195524 -0.000578097
1383 0.00772642 -0.00506658 -0.00292001 -0.000260167
1384 0.0089313 -0.00553017 -0.00376601 -0.000364881
1385 0.00935964 -0.00583738 -0.00454412 -0.00102187
1386 0.00907112 -0.00605689 -0.00526306 -0.00224883
1387 0.00828088 -0.00619399 -0.00589849 -0.0038116
1388 0.0073289 -0.00617319 -0.00628268 -0.00512697
1389 0.00652109 -0.00586592 -0.00615457 -0.0054994
1390 0.00598757 -0.00513914 -0.00542341 -0.00457498
1391 0.00569668 -0.00399313 -0.00423012 -0.00252657
1392 0.00553142 -0.00263528 -0.00276084 0.000135303
1393 0.00535379 -0.00132449 -0.00118751 0.0028418
1394 0.00505843 -0.000180141 0.00031067 0.00518896
1395 0.00458224 0.000750118 0.00162823 0.00696059
1396 0.00385844 0.00132646 0.00271806 0.00790296
1397 0.00289076 0.00140749 0.00350225 0.0078005
1398 0.00186966 0.00106485 0.00382875 0.00676327
1399 0.00105042 0.000537412 0.00355053 0.00513837
1400 0.000549591 1.32438e-05 0.0027854 0.00334823
1401 0.000200206 -0.00042214 0.00185233 0.0016304
1402 -0.000385955 -0.000703569 0.00101964 -6.98862e-05
1403 -0.00150776 -0.000755391 0.000451364 -0.00181178
1404 -0.00317037 -0.000514924 0.000174278 -0.00351101
1405 -0.00511723 4.42214e-05 0.000149601 -0.0049234
1406 -0.00698609 0.000885075 0.000260674 -0.00584034
1407 -0.00848407 0.00183031 0.000200135 -0.00645363
1408 -0.0095039 0.00261105 -0.000342647 -0.00723549
1409 -0.0100777 0.00305023 -0.0013584 -0.00838592
1410 -0.0102135 0.00310414 -0.00250352 -0.00961283
1411 -0.00983561 0.00284595 -0.00336209 -0.0103517
1412 -0.00883244 0.00241372 -0.00369269 -0.0101114
1413 -0.00714506 0.00188413 -0.00348407 -0.008745
1414 -0.00490935 0.00130832 -0.00287076 -0.00647178
1415 -0.00246342 0.000817335 -0.00207525 -0.00372134
1416 -0.000167129 0.000525746 -0.00132953 -0.000970917
1417 0.00174072 0.000397173 -0.000758272 0.00137963
1418 0.00314587 0.000247353 -0.000391643 0.00300158
1419 0.00399748 -0.000183339 -0.000248271 0.00356587
1420 0.00427323 -0.00112777 -0.000366939 0.00277853
1421 0.00401135 -0.00270408 -0.000716012 0.000591254
1422 0.00330236 -0.00483908 -0.0011569 -0.00269362
1423 0.00226746 -0.0072049 -0.00157745 -0.00651489
1424 0.00111038 -0.00933455 -0.00193781 -0.010162
1425 0.00010534 -0.0108634 -0.00220549 -0.0129635
1426 -0.000528417 -0.0115589 -0.00234513 -0.0144325
1427 -0.000764753 -0.0112665 -0.00233082 -0.014362
1428 -0.000803797 -0.0100188 -0.00207969 -0.0129023
1429 -0.000931429 -0.00807729 -0.00146333 -0.010472
1430 -0.00128386 -0.00576226 -0.00047658 -0.0075227
1431 -0.00175669 -0.00327104 0.000743016 -0.00428471
1432 -0.0021246 -0.000679207 0.00210731 -0.000696499
1433 -0.00216732 0.00191914 0.00362952 0.00338135
1434 -0.00171006 0.00433456 0.00527318 0.00789768
1435 -0.000684046 0.00633849 0.00685329 0.0125077
1436 0.000797161 0.00768008 0.00805638 0.0165336
1437 0.00244432 0.00815467 0.00854878 0.0191478
1438 0.00394663 0.00782396 0.00813405 0.0199046
1439 0.00511969 0.00700046 0.00692876 0.0190489
1440 0.00582084 0.00598609 0.00537575 0.0171827
1441 0.00592575 0.00491586 0.00390504 0.0147467
1442 0.00553314 0.00378383 0.002626 0.011943
1443 0.00493693 0.00254841 0.00144685 0.00893219
1444 0.00438709 0.00116149 0.00029138 0.00583996
1445 0.00399669 -0.000398226 -0.000846378 0.00275209
1446 0.00371194 -0.00203247 -0.0018829 -0.000203426
1447 0.00331597 -0.00355059 -0.00276283 -0.00299745
1448 0.00258033 -0.00473451 -0.00355539 -0.00570957
1449 0.00145595 -0.0053625 -0.00432312 -0.00822966
1450 0.000161913 -0.00526424 -0.0050029 -0.0101052
1451 -0.00091425 -0.00435222 -0.00543591 -0.0107024
1452 -0.00151579 -0.00263886 -0.00549265 -0.0096473
1453 -0.00169324 -0.00027886 -0.00506428 -0.00703638
1454 -0.00162288 0.00246279 -0.00400159 -0.00316168
1455 -0.00130008 0.00528169 -0.00232571 0.0016559
1456 -0.000598627 0.00783007 -0.00037634 0.00685511
1457 0.000361847 0.00973697 0.00139185 0.0114907
1458 0.00122141 0.0107586 0.0026623 0.0146423
1459 0.0017598 0.0108985 0.00338906 0.0160473
1460 0.00207887 0.0103282 0.00377604 0.0161831
1461 0.00243035 0.00923393 0.00399033 0.0156546
1462 0.00299095 0.00774997 0.00392639 0.0146673
1463 0.00382269 0.00593663 0.00336803 0.0131274
1464 0.00487819 0.00378496 0.0022803 0.0109434
1465 0.00596677 0.00135828 0.000847434 0.00817248
1466 0.00687828 -0.00112096 -0.000715211 0.00504211
1467 0.00753662 -0.00334435 -0.00228432 0.00190794
1468 0.00785206 -0.00503149 -0.0037666 -0.000946034
1469 0.00756536 -0.00598822 -0.00505172 -0.00347457
1470 0.00642971 -0.00608249 -0.00603659 -0.00568936
1471 0.00447267 -0.00532279 -0.0066447 -0.00749481
1472 0.00200956 -0.00397054 -0.00686257 -0.00882356
1473 -0.000592843 -0.00240499 -0.00671485 -0.00971267
1474 -0.0031141 -0.000879921 -0.00617953 -0.0101736
1475 -0.00546188 0.000499292 -0.00515415 -0.0101167
1476 -0.00760591 0.00168032 -0.00358807 -0.00951366
1477 -0.00951268 0.00268552 -0.00167228 -0.00849943
1478 -0.0110285 0.00360363 0.000220924 -0.00720392
1479 -0.0118903 0.00448781 0.00180357 -0.00559887
1480 -0.011916 0.00528793 0.00297328 -0.00365476
1481 -0.0111319 0.00583758 0.00366285 -0.00163145
1482 -0.00977314 0.00594524 0.00374099 -8.69064e-05
1483 -0.00822731 0.00551524 0.00311546 0.000403385
1484 -0.00683911 0.00457952 0.0018789 -0.000380687
1485 -0.00570503 0.00327168 0.000383027 -0.00205032
1486 -0.00471977 0.00180064 -0.000894177 -0.00381331
1487 -0.00380724 0.000374416 -0.00160176 -0.00503458
1488 -0.00300258 -0.000921689 -0.00163512 -0.00555939
1489 -0.00231545 -0.00214471 -0.00114552 -0.00560569
1490 -0.0016816 -0.00333853 -0.000405333 -0.00542546
1491 -0.0010318 -0.00437062 0.000391243 -0.00501117
1492 -0.00028743 -0.00504472 0.00110832 -0.00422383
1493 0.000641919 -0.00535526 0.00158812 -0.00312522
1494 0.00171963 -0.0054939 0.00174662 -0.00202765
1495 0.00265106 -0.00563163 0.00163602 -0.00134455
1496 0.00303677 -0.00582474 0.001413 -0.00137497
1497 0.00264128 -0.00616302 0.0013243 -0.00219744
1498 0.00154618 -0.00674094 0.00160688 -0.00358789
1499 8.56627e-05 -0.00742349 0.00239096 -0.00494687
1500 -0.00144126 -0.00787651 0.0036621 -0.00565567
1501 -0.0028638 -0.00771808 0.00522897 -0.00535291
1502 -0.00400218 -0.00662803 0.0069279 -0.00370231
1503 -0.00469007 -0.0045286 0.00877885 -0.000439815
1504 -0.0049337 -0.00160013 0.0107129 0.00417904
1505 -0.00489174 0.00184201 0.0123756 0.00932586
1506 -0.00468414 0.0053828 0.0133354 0.0140341
1507 -0.00427006 0.00852657 0.0132924 0.0175489
1508 -0.00350077 0.010807 0.0121044 0.0194107
1509 -0.0023125 0.0118979 0.00981567 0.019401
1510 -0.000772684 0.011637 0.00669545 0.0175597
1511 0.00102134 0.0101113 0.0032335 0.0143662
1512 0.00287328 0.00771714 -3.73092e-05 0.0105531
1513 0.00440292 0.00494344 -0.00279504 0.00655132
1514 0.00524215 0.00209422 -0.00488523 0.00245114
1515 0.00533883 -0.000686429 -0.00621638 -0.00156398
1516 0.00497439 -0.00324914 -0.00681975 -0.00509451
1517 0.00448685 -0.0053958 -0.00687585 -0.00778479
1518 0.00406237 -0.0069536 -0.00669897 -0.0095902
1519 0.00372196 -0.00787876 -0.00667122 -0.010828
1520 0.00336983 -0.0082477 -0.00708799 -0.0119659
1521 0.00285224 -0.00808215 -0.0079731 -0.013203
1522 0.00210274 -0.00730721 -0.00907381 -0.0142783
1523 0.00126841 -0.00593049 -0.0100826 -0.0147447
1524 0.000564457 -0.00410305 -0.0107586 -0.0142971
1525 0.000105488 -0.00204486 -0.0109509 -0.0128903
1526 -4.61293e-05 6.2857e-06 -0.0106668 -0.0107067
1527 0.000195637 0.0018028 -0.0100311 -0.00803262
1528 0.000960124 0.00310601 -0.00917251 -0.00510637
1529 0.002328 0.00376759 -0.00815106 -0.00205547
1530 0.00411062 0.00377087 -0.00695736 0.000924128
1531 0.00577969 0.00315495 -0.00562735 0.00330728
1532 0.00676376 0.00205365 -0.00431401 0.0045034
1533 0.00682241 0.000862638 -0.00320639 0.00447866
1534 0.00611964 0.000152299 -0.00246795 0.00380398
1535 0.00500688 0.000323343 -0.00214744 0.00318279
1536 0.00376622 0.00139005 -0.00208782 0.00306845
1537 0.00249671 0.00306936 -0.00199167 0.0035744
1538 0.00117783 0.00498538 -0.00159441 0.0045688
1539 -0.000151457 0.00677971 -0.000812626 0.00581563
1540 -0.00131987 0.00816704 0.000221522 0.00706869
1541 -0.00209537 0.0090299 0.00122523 0.00815976
1542 -0.00229283 0.00944182 0.00197495 0.00912394
1543 -0.00189377 0.00953241 0.00248222 0.0101209
1544 -0.0010229 0.00936132 0.00291687 0.0112553
1545 0.000182816 0.00890849 0.00340989 0.0125012
1546 0.00161002 0.00814092 0.00386299 0.0136139
1547 0.00312144 0.00708612 0.00393623 0.0141438
1548 0.00454918 0.00582911 0.0033353 0.0137136
1549 0.00576033 0.00442946 0.00203737 0.0122272
1550 0.00668261 0.00292344 0.000274952 0.009881
1551 0.00722947 0.00141043 -0.00151911 0.00712078
1552 0.0073042 4.66968e-06 -0.00283002 0.00447885
1553 0.00692303 -0.00125874 -0.00329999 0.00236431
1554 0.00620039 -0.00238626 -0.00287636 0.000937774
1555 0.00520853 -0.00333335 -0.00178202 9.3164e-05
1556 0.00394255 -0.00401722 -0.000433718 -0.00050839
1557 0.00237309 -0.00443759 0.000693059 -0.00137143
1558 0.000500564 -0.00476015 0.00125584 -0.00300375
1559 -0.00160606 -0.00520307 0.00120194 -0.00560718
1560 -0.00380886 -0.0057428 0.000770296 -0.00878136
1561 -0.0059283 -0.00608617 0.000266312 -0.0117482
1562 -0.00778824 -0.0060248 -0.000151369 -0.0139644
1563 -0.00923962 -0.00559829 -0.000487144 -0.0153251
1564 -0.0101495 -0.00493421 -0.000826013 -0.0159098
1565 -0.0103587 -0.00417198 -0.00120121 -0.0157319
1566 -0.0096919 -0.00340284 -0.00148448 -0.0145792
1567 -0.00814059 -0.00256791 -0.00145237 -0.0121609
1568 -0.00603306 -0.00159348 -0.00102802 -0.00865456
1569 -0.00394037 -0.000553316 -0.000360279 -0.00485396
1570 -0.00236948 0.000394264 0.000340208 -0.001635
1571 -0.00154148 0.00117104 0.00092533 0.000554882
1572 -0.00138687 0.00186938 0.00135253 0.00183504
1573 -0.0016787 0.00263494 0.00165165 0.00260789
1574 -0.00222233 0.00345713 0.00178935 0.00302415
1575 -0.00288827 0.00413475 0.00170338 0.00294987
1576 -0.00352235 0.00448967 0.00152302 0.00249034
1577 -0.0039519 0.00453077 0.00154409 0.00212296
1578 -0.00404816 0.00430189 0.00196269 0.00221643
1579 -0.00376635 0.00377796 0.00277683 0.00278845
1580 -0.00313845 0.00304016 0.00387623 0.00377795
1581 -0.00228646 0.00230994 0.00506377 0.00508725
1582 -0.00138402 0.00177526 0.00605406 0.00644529
1583 -0.000461334 0.00152773 0.00657509 0.00764149
1584 0.000598348 0.00157249 0.00651635 0.00868719
1585 0.00175665 0.00176664 0.00597751 0.0095008
1586 0.00269057 0.00187488 0.00516527 0.00973072
1587 0.00305909 0.00174749 0.00425799 0.00906457
1588 0.00276563 0.00135256 0.00335372 0.00747192
1589 0.00194507 0.000703365 0.00250941 0.00515785
1590 0.000764614 -0.0001794 0.00177772 0.00236293
1591 -0.000664197 -0.00137524 0.0012056 -0.000833836
1592 -0.00226139 -0.00305594 0.000793844 -0.00452349
1593 -0.00398838 -0.00523935 0.000397008 -0.00883073
1594 -0.00575499 -0.0076755 -0.000244759 -0.0136753
1595 -0.00738025 -0.0099678 -0.00126682 -0.0186149
1596 -0.00867573 -0.011771 -0.00258344 -0.0230302
1597 -0.00950169 -0.012872 -0.00396565 -0.0263393
1598 -0.00971797 -0.0131205 -0.00504152 -0.02788
1599 -0.00919522 -0.0124209 -0.00542349 -0.0270396
1600 -0.00795071 -0.0107818 -0.00500412 -0.0237366
1601 -0.00618641 -0.00831183 -0.00405524 -0.0185535
1602 -0.00425992 -0.00522034 -0.00306357 -0.0125438
1603 -0.00258594 -0.00188451 -0.00242345 -0.0068939
1604 -0.0013561 0.00118936 -0.00216762 -0.00233437
1605 -0.000388826 0.00358603 -0.00204584 0.00115137
1606 0.000641838 0.00512036 -0.00182886 0.00393333
1607 0.00189768 0.00580053 -0.00142788 0.00627032
1608 0.00333369 0.00574854 -0.000864776 0.00821746
1609 0.00485642 0.00513825 -0.000254844 0.00973983
1610 0.00641626 0.00415411 0.000259052 0.0108294
1611 0.00798062 0.00300041 0.000617659 0.0115987
1612 0.00950297 0.0019283 0.000901957 0.0123332
1613 0.0108743 0.00116786 0.00126496 0.0133071
1614 0.0118186 0.000817575 0.00169831 0.0143345
1615 0.0118604 0.000802198 0.00191933 0.0145819
1616 0.0105689 0.00087389 0.00171411 0.0131569
1617 0.00795104 0.000705537 0.00128893 0.00994551
1618 0.00441509 0.000160689 0.00103732 0.0056131
1619 0.000431904 -0.000506012 0.00112812 0.00105401
1620 -0.00350975 -0.000876006 0.00152128 -0.00286447
1621 -0.00683652 -0.000792775 0.00217504 -0.00545426
1622 -0.00904489 -0.000418133 0.00308633 -0.00637669
1623 -0.00990962 7.86278e-05 0.00420723 -0.00562376
1624 -0.00949927 0.00063114 0.00538784 -0.00348029
1625 -0.00804333 0.00109052 0.00644476 -0.000508043
1626 -0.00590679 0.00123858 0.00728679 0.00261858
1627 -0.00357443 0.00102546 0.0079288 0.00537983
1628 -0.00142592 0.000675589 0.00839146 0.00764112
1629 0.000441946 0.000532549 0.00858702 0.00956152
1630 0.00208467 0.000846673 0.00829395 0.0112253
1631 0.00353864 0.00175579 0.00725757 0.012552
1632 0.00484924 0.00324793 0.00530845 0.0134056
1633 0.0060392 0.00507825 0.00246968 0.0135871
1634 0.00700246 0.00686162 -0.000971893 0.0128922
1635 0.00758195 0.00827714 -0.00451969 0.0113394
1636 0.00774418 0.00918518 -0.00765126 0.0092781
1637 0.00760055 0.00960616 -0.00998838 0.00721833
1638 0.00727706 0.00960438 -0.0113032 0.00557825
1639 0.00682057 0.00917083 -0.0114594 0.00453195
1640 0.00621677 0.0083431 -0.010441 0.00411883
1641 0.00544233 0.0073523 -0.00836558 0.00442904
1642 0.00448949 0.00644535 -0.0055372 0.00539764
1643 0.00339909 0.00563995 -0.00254695 0.00649209
1644 0.00229608 0.0047709 -8.82423e-05 0.00697874
1645 0.00132291 0.00367981 0.00140365 0.00640637
1646 0.000536023 0.00231928 0.00188867 0.00474398
1647 -8.3271e-05 0.000757861 0.00159132 0.00226591
1648 -0.000577308 -0.000901179 0.000814771 -0.000663716
1649 -0.000958903 -0.00258976 -0.000125591 -0.00367425
1650 -0.00118879 -0.00421564 -0.000975114 -0.00637954
1651 -0.00122915 -0.00556063 -0.00168732 -0.0084771
1652 -0.00107723 -0.00634599 -0.00235633 -0.00977954
1653 -0.000786969 -0.0064079 -0.00301097 -0.0102058
1654 -0.000494051 -0.0057986 -0.00360015 -0.0098928
1655 -0.000365482 -0.00478996 -0.0039916 -0.00914704
1656 -0.00051329 -0.00374423 -0.00395469 -0.00821221
1657 -0.000970792 -0.00292035 -0.00334187 -0.00723301
1658 -0.00172736 -0.00239572 -0.00223762 -0.0063607
1659 -0.0027486 -0.00213979 -0.00086741 -0.0057558
1660 -0.0039476 -0.00215764 0.00062453 -0.00548071
1661 -0.00516066 -0.00254955 0.00222118 -0.00548902
1662 -0.00621002 -0.00343828 0.00383189 -0.00581642
1663 -0.00700613 -0.00480588 0.00522881 -0.00658321
1664 -0.00753771 -0.00639739 0.006208 -0.00772711
1665 -0.00779685 -0.0078203 0.00665605 -0.00896111
1666 -0.00780269 -0.0087423 0.00655021 -0.00999477
1667 -0.00771597 -0.00906607 0.00605986 -0.0107222
1668 -0.00784301 -0.00894527 0.00553452 -0.0112538
1669 -0.00837958 -0.00857386 0.00526784 -0.0116856
1670 -0.00911072 -0.00799394 0.00530264 -0.011802
1671 -0.00947279 -0.00709168 0.0055354 -0.0110291
1672 -0.00897516 -0.00568157 0.00587682 -0.0087799
1673 -0.00748544 -0.00366031 0.00617535 -0.0049704
1674 -0.00516875 -0.00113335 0.00614324 -0.000158861
1675 -0.00225359 0.00162989 0.00550808 0.00488438
1676 0.00115466 0.00432006 0.00418647 0.00966119
1677 0.00500018 0.00665098 0.00229272 0.0139439
1678 0.00908248 0.00837625 8.71424e-05 0.0175459
1679 0.013032 0.00930994 -0.00214013 0.0202018
1680 0.0164246 0.00941822 -0.00424967 0.0215932
1681 0.018938 0.00883971 -0.00617054 0.0216072
1682 0.0204688 0.00770388 -0.00764449 0.0205282
1683 0.0210768 0.00602045 -0.00833067 0.0187666
1684 0.0208479 0.0037642 -0.00812805 0.0164841
1685 0.0198181 0.00102293 -0.0072086 0.0136324
1686 0.0179972 -0.0018976 -0.00586609 0.0102335
1687 0.015419 -0.00452316 -0.00443879 0.00645701
1688 0.0121299 -0.00642825 -0.00325461 0.00244702
1689 0.00821621 -0.00742106 -0.00256771 -0.00177256
1690 0.00387416 -0.00752123 -0.00248439 -0.00613145
1691 -0.000543761 -0.00686909 -0.00287469 -0.0102875
1692 -0.00453703 -0.00562251 -0.00340979 -0.0135693
1693 -0.00768566 -0.00382606 -0.00383061 -0.0153423
1694 -0.00989763 -0.00144431 -0.00417175 -0.0155137
1695 -0.0113689 0.0014543 -0.00462153 -0.0145361
1696 -0.0124101 0.00456969 -0.00516194 -0.0130023
1697 -0.0132059 0.00738572 -0.00544017 -0.0112603
1698 -0.0136296 0.00936166 -0.00502268 -0.00929057
1699 -0.0134038 0.0102137 -0.00370539 -0.00689545
1700 -0.0123882 0.0100485 -0.00162345 -0.00396314
1701 -0.0106107 0.00921338 0.000853154 -0.000544134
1702 -0.00823701 0.00799523 0.0033306 0.00308882
1703 -0.00562203 0.00646204 0.00552008 0.00636009
1704 -0.00314993 0.00458874 0.00726997 0.00870878
1705 -0.000923756 0.00242818 0.0085882 0.0100926
1706 0.00123418 7.84116e-05 0.00962196 0.0109346
1707 0.0034271 -0.00236682 0.0105403 0.0116006
1708 0.00547841 -0.00477977 0.0114258 0.0121244
1709 0.0071204 -0.00705196 0.0122459 0.0123143
1710 0.0081771 -0.00914269 0.012846 0.0118804
1711 0.00854315 -0.0109942 0.0130136 0.0105625
1712 0.0081841 -0.0124041 0.0125264 0.00830641
1713 0.00718956 -0.0130594 0.0112165 0.00534662
1714 0.00581578 -0.0128074 0.00911272 0.00212107
1715 0.00448114 -0.0118179 0.0064703 -0.000866451
1716 0.00358068 -0.0104768 0.00370004 -0.0031961
1717 0.00320359 -0.0091528 0.00120314 -0.00474607
1718 0.00310453 -0.00798552 -0.000783601 -0.00566459
1719 0.00295963 -0.00686897 -0.00217995 -0.00608928
1720 0.00260889 -0.00559566 -0.00304249 -0.00602927
1721 0.00205515 -0.00397751 -0.00357104 -0.0054934
1722 0.00130957 -0.00193415 -0.00401378 -0.00463836
1723 0.000308762 0.000428754 -0.00454863 -0.00381111
1724 -0.00102974 0.00285701 -0.00530826 -0.00348098
1725 -0.0027369 0.00506109 -0.00641488 -0.00409069
1726 -0.00477651 0.00682877 -0.00790522 -0.00585296
1727 -0.00689842 0.00806107 -0.00967977 -0.00851712
1728 -0.00858263 0.00869316 -0.0115165 -0.0114059
1729 -0.00942409 0.0086772 -0.0131043 -0.0138512
1730 -0.00945167 0.00804277 -0.014061 -0.0154699
1731 -0.0089086 0.00695624 -0.0140317 -0.015984
1732 -0.0079469 0.00570138 -0.0129016 -0.0151471
1733 -0.00665412 0.00450858 -0.0108693 -0.0130148
1734 -0.00516162 0.00347221 -0.00829841 -0.00998782
1735 -0.0036347 0.00260325 -0.00557614 -0.0066076
1736 -0.00220165 0.00185557 -0.00302493 -0.003371
1737 -0.000857331 0.00118713 -0.000810481 -0.000480683
1738 0.000528216 0.000680554 0.000990855 0.00219963
1739 0.00200157 0.000524532 0.00222911 0.00475521
1740 0.00340052 0.000839124 0.00275876 0.0069984
1741 0.00454386 0.00155902 0.00266928 0.00877215
1742 0.00546564 0.00247259 0.00226346 0.0102017
1743 0.00639489 0.00335967 0.00181226 0.0115668
1744 0.0074176 0.00408628 0.00146475 0.0129686
1745 0.00822667 0.00464164 0.0013859 0.0142542
1746 0.00833789 0.00507349 0.00179628 0.0152077
1747 0.00750708 0.00530508 0.00280367 0.0156158
1748 0.00590441 0.00515194 0.00426788 0.0153242
1749 0.0038657 0.00455235 0.00584761 0.0142657
1750 0.00157009 0.00359092 0.0071861 0.0123471
1751 -0.000891103 0.00235522 0.0081012 0.00956531
1752 -0.00321641 0.00088998 0.00864464 0.00631821
1753 -0.00490468 -0.000781298 0.00899335 0.00330737
1754 -0.0056539 -0.0026201 0.00929019 0.00101618
1755 -0.00562256 -0.00451191 0.00951175 -0.000622717
1756 -0.00519505 -0.00621166 0.00947938 -0.00192733
1757 -0.00457261 -0.00741562 0.00900352 -0.0029847
1758 -0.00368471 -0.00800788 0.00796892 -0.00372367
1759 -0.00242885 -0.00816815 0.00641186 -0.00418514
1760 -0.000860883 -0.00814758 0.00449087 -0.00451759
1761 0.000804129 -0.0080381 0.00231419 -0.00491978
1762 0.00228043 -0.00770857 -9.50327e-05 -0.00552317
1763 0.00326677 -0.00680671 -0.00269995 -0.00623988
1764 0.00344144 -0.00495113 -0.00541643 -0.00692612
1765 0.00265082 -0.00211712 -0.00809387 -0.00756017
1766 0.00111883 0.00120442 -0.0104385 -0.00811525
1767 -0.000698835 0.00427113 -0.0120568 -0.00848447
1768 -0.0023145 0.00645847 -0.0127065 -0.00856256
1769 -0.00323836 0.00744859 -0.0125172 -0.008307
