# Time-averaged data for fix avacf
# TimeStep c_vacf[1] c_vacf[2] c_vacf[3] c_vacf[4]
978 0.00117948 -0.00133626 0.00540331 0.00524654
979 0.00127198 -0.000134906 0.00463915 0.00577623
980 0.00140655 0.001061 0.00377242 0.00623996
981 0.00158065 0.0022149 0.00282605 0.0066216
982 0.00178542 0.00329168 0.00185667 0.00693377
983 0.00201038 0.0042663 0.000938089 0.00721477
984 0.00224973 0.0051294 0.000141415 0.00752055
985 0.00250222 0.00588501 -0.000480569 0.00790666
986 0.00276501 0.00654275 -0.000901054 0.00840671
987 0.00302847 0.00711194 -0.00111915 0.00902127
988 0.00327603 0.00760157 -0.0011545 0.0097231
989 0.00348881 0.00802346 -0.00103907 0.0104732
990 0.00365098 0.00839376 -0.000807702 0.011237
991 0.00375035 0.00872919 -0.000490006 0.0119895
992 0.00377458 0.00903895 -0.000107091 0.0127064
993 0.00370908 0.00931777 0.000327139 0.013354
994 0.00354236 0.00954386 0.000802938 0.0138892
995 0.0032728 0.0096825 0.00131093 0.0142662
996 0.00290807 0.00969239 0.00183889 0.0144394
997 0.00245797 0.0095318 0.00237068 0.0143605
998 0.00192911 0.00916457 0.00288637 0.01398
999 0.00132453 0.00856877 0.00336292 0.0132562
1000 0.000643876 0.00774604 0.00377508 0.012165
1001 -0.000116356 0.00672473 0.00409794 0.0107063
1002 -0.000960984 0.00555557 0.00430949 0.00890407
1003 -0.00189302 0.00430204 0.00439307 0.00680208
1004 -0.0029094 0.00302835 0.00434181 0.00446077
1005 -0.00399676 0.00178805 0.00416389 0.00195518
1006 -0.00512924 0.000616295 0.00388331 -0.00062963
1007 -0.00627026 -0.000470222 0.00353359 -0.00320688
1008 -0.00737794 -0.00146694 0.00314833 -0.00569654
1009 -0.00840908 -0.00237235 0.00275526 -0.00802617
1010 -0.00931921 -0.00318008 0.0023775 -0.0101218
1011 -0.0100617 -0.0038754 0.00203782 -0.0118993
1012 -0.0105906 -0.00443726 0.00175894 -0.013269
1013 -0.0108678 -0.00484467 0.00155702 -0.0141555
1014 -0.0108696 -0.00508348 0.00143148 -0.0145216
1015 -0.0105908 -0.00515097 0.00135967 -0.0143821
1016 -0.0100467 -0.00505824 0.00130217 -0.0138028
1017 -0.00927266 -0.00483137 0.00121694 -0.0128871
1018 -0.00831999 -0.00451125 0.00107459 -0.0117567
1019 -0.00724806 -0.00415059 0.000866486 -0.0105322
1020 -0.00611475 -0.00380722 0.000603191 -0.00931879
1021 -0.00496948 -0.00353498 0.000307395 -0.00819707
1022 -0.00385014 -0.00337539 5.87941e-06 -0.00721965
1023 -0.0027822 -0.00335397 -0.000277073 -0.00641325
1024 -0.00177986 -0.00347883 -0.000522874 -0.00578156
1025 -0.000848948 -0.00373992 -0.000719387 -0.00530825
1026 8.61254e-06 -0.00411225 -0.000859464 -0.0049631
1027 0.000789406 -0.00456324 -0.00093631 -0.00471014
1028 0.00148349 -0.00506097 -0.00093834 -0.00451582
1029 0.00207285 -0.0055805 -0.000847039 -0.00435469
1030 0.00253509 -0.00610743 -0.000638734 -0.00421107
1031 0.00285032 -0.00663744 -0.000291285 -0.0040784
1032 0.0030077 -0.00717229 0.000205342 -0.00395926
1033 0.0030083 -0.00771479 0.000838753 -0.00386774
1034 0.00286471 -0.0082647 0.00156996 -0.00383003
1035 0.00259843 -0.00881537 0.00233926 -0.00387767
1036 0.00223551 -0.00934967 0.00307821 -0.00403595
1037 0.00180018 -0.00983717 0.003721 -0.00431599
1038 0.00131033 -0.010236 0.00421211 -0.00471359
1039 0.000778508 -0.010502 0.00451028 -0.00521325
1040 0.000217872 -0.0106023 0.00458789 -0.00579658
1041 -0.00035212 -0.0105261 0.00442788 -0.00645034
1042 -0.000905068 -0.0102856 0.00402228 -0.00716839
1043 -0.00141193 -0.00990681 0.00337461 -0.00794413
1044 -0.00184532 -0.00941412 0.00250524 -0.0087542
1045 -0.00217931 -0.00881723 0.00145417 -0.00954237
1046 -0.00238637 -0.00810594 0.000276762 -0.0102156
1047 -0.00243685 -0.00725448 -0.00096662 -0.0106579
1048 -0.00230446 -0.00623386 -0.00222042 -0.0107587
1049 -0.00197627 -0.00502704 -0.00343862 -0.0104419
1050 -0.00146084 -0.00363948 -0.00458756 -0.00968789
1051 -0.000790107 -0.00210025 -0.00564947 -0.00853983
1052 -1.43367e-05 -0.00045382 -0.00662492 -0.00709307
1053 0.000806728 0.00125078 -0.00753035 -0.00547284
1054 0.00161242 0.00296715 -0.00838914 -0.00380957
1055 0.00234716 0.00465399 -0.00922023 -0.00221908
1056 0.00296503 0.00627579 -0.01003 -0.000789177
1057 0.0034335 0.0078023 -0.0108109 0.000424925
1058 0.00373657 0.00920737 -0.0115468 0.00139716
1059 0.00387664 0.0104698 -0.0122206 0.00212583
1060 0.00387248 0.0115762 -0.0128193 0.00262941
1061 0.003752 0.0125237 -0.0133355 0.00294022
1062 0.00354298 0.0133168 -0.0137634 0.00309642
1063 0.00326614 0.0139597 -0.0140916 0.00313421
1064 0.00293237 0.0144475 -0.0142991 0.00308078
1065 0.00254193 0.014762 -0.014355 0.00294897
1066 0.00208494 0.0148768 -0.014224 0.00273768
1067 0.00154481 0.0147692 -0.0138729 0.00244109
1068 0.000905246 0.014434 -0.0132749 0.00206433
1069 0.000158681 0.0138882 -0.012412 0.00163489
1070 -0.000687303 0.0131653 -0.0112763 0.00120168
1071 -0.00160858 0.0123039 -0.00987267 0.000822667
1072 -0.00256767 0.0113385 -0.00822037 0.000550471
1073 -0.00351856 0.0102961 -0.00635307 0.000424517
1074 -0.00441095 0.00919789 -0.00431715 0.000469794
1075 -0.00519304 0.00806087 -0.00217013 0.000697697
1076 -0.00581515 0.00689927 2.0809e-05 0.00110494
1077 -0.00623651 0.00572523 0.00218244 0.00167115
1078 -0.00643305 0.00455034 0.00424206 0.00235935
1079 -0.0064021 0.00338633 0.0061343 0.00311854
1080 -0.00616279 0.00224295 0.007805 0.00388515
1081 -0.00575241 0.00112512 0.00920979 0.00458249
1082 -0.00521913 3.20703e-05 0.0103086 0.00512156
1083 -0.00460984 -0.00104079 0.0110621 0.00541147
1084 -0.00395556 -0.00209975 0.0114357 0.0053804
1085 -0.00326246 -0.00315098 0.0114121 0.00499865
1086 -0.00251443 -0.00419753 0.0110048 0.00429286
1087 -0.00168611 -0.00523405 0.0102652 0.00334503
1088 -0.000760059 -0.00624118 0.00927536 0.00227413
1089 0.000259366 -0.00718335 0.00812873 0.00120475
1090 0.00133833 -0.00801249 0.00690808 0.000233926
1091 0.0024146 -0.00867674 0.00567298 -0.000589163
1092 0.00340888 -0.00912985 0.00446104 -0.00125993
1093 0.004243 -0.00933776 0.0032992 -0.00179555
1094 0.00485787 -0.00928013 0.00221603 -0.00220623
1095 0.00522547 -0.00894827 0.00124844 -0.00247435
1096 0.00535109 -0.00834173 0.000439246 -0.00255139
1097 0.00526656 -0.007466 -0.000174158 -0.0023736
1098 0.00501894 -0.00633275 -0.000573035 -0.00188684
1099 0.00465812 -0.00496326 -0.000762452 -0.0010676
1100 0.00422703 -0.00339304 -0.000765842 6.81459e-05
1101 0.00375606 -0.00167335 -0.0006146 0.00146811
1102 0.00326218 0.000132969 -0.000339027 0.00305613
1103 0.0027524 0.00196123 3.63476e-05 0.00474998
1104 0.00222978 0.00375439 0.000492325 0.00647649
1105 0.0016992 0.00546657 0.00101139 0.00817717
1106 0.00116995 0.00705937 0.00157455 0.00980387
1107 0.000653975 0.00849499 0.00215814 0.0113071
1108 0.000159892 0.00973199 0.00273073 0.0126226
1109 -0.000313483 0.0107274 0.00325348 0.0136674
1110 -0.000777704 0.0114448 0.00368536 0.0143524
1111 -0.00124768 0.011863 0.00398983 0.0146051
1112 -0.00173293 0.0119801 0.00413863 0.0143858
1113 -0.00223467 0.0118114 0.00411148 0.0136882
1114 -0.00274859 0.0113812 0.00389537 0.012528
1115 -0.00326725 0.0107144 0.00348669 0.0109338
1116 -0.0037786 0.00983178 0.00289555 0.00894873
1117 -0.00426433 0.00875148 0.0021477 0.00663484
1118 -0.00470218 0.00749321 0.00128207 0.00407311
1119 -0.00507137 0.00608224 0.000345072 0.00135594
1120 -0.00535665 0.00455023 -0.000616277 -0.0014227
1121 -0.00554811 0.00293398 -0.00156055 -0.00417468
1122 -0.00563914 0.00127383 -0.00245699 -0.0068223
1123 -0.00562557 -0.000388373 -0.00328769 -0.00930163
1124 -0.00550541 -0.00201272 -0.00404361 -0.0115617
1125 -0.00527997 -0.00356473 -0.00471697 -0.0135617
1126 -0.00495557 -0.00501708 -0.00529577 -0.0152684
1127 -0.00454385 -0.0063484 -0.0057638 -0.016656
1128 -0.00405985 -0.00754051 -0.00610625 -0.0177066
1129 -0.00351717 -0.00857646 -0.00631803 -0.0184117
1130 -0.00292259 -0.00943972 -0.00640944 -0.0187717
1131 -0.00227579 -0.0101129 -0.00640462 -0.0187933
1132 -0.00157699 -0.0105768 -0.00633319 -0.018487
1133 -0.000837481 -0.010813 -0.0062196 -0.01787
1134 -8.48841e-05 -0.0108077 -0.0060749 -0.0169675
1135 0.000640485 -0.0105556 -0.00589324 -0.0158084
1136 0.00129462 -0.0100577 -0.00565472 -0.0144178
1137 0.00183894 -0.00932009 -0.00533417 -0.0128153
1138 0.00224548 -0.00835495 -0.00491225 -0.0110217
1139 0.00249846 -0.0071833 -0.00438354 -0.00906838
1140 0.00259489 -0.00583495 -0.00375781 -0.00699787
1141 0.00254523 -0.00434477 -0.00305526 -0.0048548
1142 0.00237233 -0.00274814 -0.00229854 -0.00267436
1143 0.00210618 -0.00107919 -0.00150609 -0.000479102
1144 0.00177691 0.000626454 -0.000690739 0.00171263
1145 0.00141085 0.00232571 0.000136228 0.00387278
1146 0.00103229 0.00396271 0.00095963 0.00595464
1147 0.000666117 0.00546879 0.00175797 0.00789287
1148 0.000335524 0.00676818 0.00250614 0.00960985
1149 5.65134e-05 0.00778757 0.00317987 0.011024
1150 -0.00016548 0.0084665 0.00375758 0.0120586
1151 -0.000333425 0.00876534 0.00422007 0.012652
1152 -0.000454109 0.00866844 0.00454888 0.0127632
1153 -0.000535521 0.00818315 0.00472608 0.0123737
1154 -0.00058621 0.00733724 0.00473524 0.0114863
1155 -0.000614736 0.00617736 0.00456328 0.0101259
1156 -0.000627264 0.00476698 0.00420539 0.0083451
1157 -0.000622688 0.0031827 0.00367335 0.00623336
1158 -0.000588873 0.00150756 0.00300395 0.00392263
1159 -0.000503763 -0.000177853 0.00225944 0.00157783
1160 -0.000341821 -0.00180412 0.00151627 -0.000629676
1161 -8.26624e-05 -0.0033193 0.000846046 -0.00255591
1162 0.000281135 -0.00469119 0.000299026 -0.00411103
1163 0.000737868 -0.00590432 -0.000101025 -0.00526748
1164 0.0012533 -0.00695268 -0.00035199 -0.00605137
1165 0.00177335 -0.00783319 -0.000465497 -0.00652534
1166 0.00223451 -0.00854261 -0.000460531 -0.00676863
1167 0.00257987 -0.00907723 -0.000360085 -0.00685745
1168 0.00277455 -0.00943217 -0.000189136 -0.00684676
1169 0.00281388 -0.00959868 2.80488e-05 -0.00675675
1170 0.00272148 -0.00956137 0.000270886 -0.00656901
1171 0.00253904 -0.00929847 0.000524916 -0.00623451
1172 0.00231297 -0.00878694 0.000782988 -0.00569098
1173 0.00208334 -0.00801109 0.00104342 -0.00488432
1174 0.001878 -0.00697162 0.00130494 -0.00378869
1175 0.00171091 -0.00569295 0.00156178 -0.00242027
1176 0.00158433 -0.00422526 0.00180366 -0.000837281
1177 0.0014942 -0.00263995 0.0020213 0.000875554
1178 0.00143572 -0.00101916 0.00221295 0.00262951
1179 0.00140774 0.000557356 0.00238689 0.00435198
1180 0.00141447 0.00202345 0.00255798 0.0059959
1181 0.001465 0.0033315 0.00274051 0.00753701
1182 0.00157152 0.00445201 0.00294108 0.0089646
1183 0.00174699 0.00537018 0.00315503 0.0102722
1184 0.00200209 0.0060817 0.00336745 0.0114512
1185 0.00234138 0.00658834 0.00355644 0.0124862
1186 0.00275882 0.00689352 0.00369513 0.0133475
1187 0.00323542 0.00699935 0.00375351 0.0139883
1188 0.00374136 0.00690954 0.00370225 0.0143532
1189 0.00424042 0.00663789 0.00351599 0.0143943
1190 0.00469302 0.00621522 0.00317504 0.0140833
1191 0.00505596 0.00568654 0.00266753 0.01341
1192 0.00528125 0.00509901 0.00199249 0.0123728
1193 0.00531817 0.00448955 0.00116247 0.0109702
1194 0.00512138 0.00387734 0.000201934 0.00920066
1195 0.00466312 0.00326304 -0.000859729 0.00706643
1196 0.00394426 0.00263385 -0.00199528 0.00458282
1197 0.0029981 0.00197218 -0.00318105 0.00178923
1198 0.00188487 0.00126267 -0.00439099 -0.00124346
1199 0.00067934 0.00049265 -0.00558821 -0.00441622
1200 -0.000544207 -0.000350708 -0.00672169 -0.0076166
1201 -0.00172561 -0.00127804 -0.00773067 -0.0107343
1202 -0.00282778 -0.00228777 -0.00855491 -0.0136705
1203 -0.00383902 -0.00335575 -0.00914773 -0.0163425
1204 -0.00476854 -0.00443425 -0.00948758 -0.0186904
1205 -0.00563739 -0.00546207 -0.00958329 -0.0206828
1206 -0.00646803 -0.00637844 -0.00947078 -0.0223173
1207 -0.00727565 -0.00713449 -0.0092037 -0.0236138
1208 -0.00806487 -0.00769961 -0.00884235 -0.0246068
1209 -0.00883098 -0.0080626 -0.00844364 -0.0253372
1210 -0.00956105 -0.00822875 -0.00805307 -0.0258429
1211 -0.010234 -0.00821417 -0.00770052 -0.0261487
1212 -0.010822 -0.00803884 -0.00739988 -0.0262607
1213 -0.0112957 -0.00771954 -0.00715147 -0.0261667
1214 -0.0116321 -0.00726471 -0.00694473 -0.0258415
1215 -0.0118205 -0.00667432 -0.00675914 -0.025254
1216 -0.0118639 -0.005946 -0.00656419 -0.0243741
1217 -0.0117741 -0.00508241 -0.00632263 -0.0231792
1218 -0.0115663 -0.00409403 -0.00599841 -0.0216587
1219 -0.0112568 -0.00299563 -0.00556616 -0.0198186
1220 -0.0108632 -0.00180039 -0.00501836 -0.017682
1221 -0.0104023 -0.000518362 -0.00436878 -0.0152895
1222 -0.00988396 0.00083841 -0.00365175 -0.0126973
1223 -0.00930614 0.00225017 -0.00291514 -0.00997111
1224 -0.0086566 0.00368937 -0.00220849 -0.00717573
1225 -0.00792041 0.00512392 -0.00157043 -0.00436691
1226 -0.00708816 0.00651738 -0.00102006 -0.00159085
1227 -0.00616063 0.00782578 -0.00055526 0.00110989
1228 -0.00514916 0.00899545 -0.000157422 0.00368887
1229 -0.00407346 0.00996514 0.000199842 0.00609152
1230 -0.00295853 0.010673 0.000541605 0.00825608
1231 -0.00183247 0.0110655 0.000886127 0.0101192
1232 -0.000726062 0.0111074 0.00124245 0.0116238
1233 0.000327506 0.0107895 0.00161013 0.0127272
1234 0.00129404 0.0101294 0.00198015 0.0134036
1235 0.00214318 0.00916458 0.00233655 0.0136443
1236 0.0028559 0.00794225 0.00265992 0.0134581
1237 0.00343101 0.0065137 0.0029322 0.0128769
1238 0.00388638 0.00493429 0.00314251 0.0119632
1239 0.00425525 0.003265 0.00329287 0.0108131
1240 0.00457955 0.00156983 0.003399 0.00954838
1241 0.0049018 -9.19305e-05 0.00348502 0.00829489
1242 0.00525884 -0.00167369 0.00357632 0.00716147
1243 0.0056802 -0.00314284 0.00369516 0.00623253
1244 0.00619013 -0.00447562 0.00385991 0.00557442
1245 0.00680916 -0.00565132 0.00408508 0.00524292
1246 0.00755147 -0.00665192 0.00437997 0.00527953
1247 0.00841789 -0.00746655 0.00474643 0.00569777
1248 0.00938926 -0.00809455 0.0051801 0.00647481
1249 0.0104254 -0.0085429 0.00567307 0.00755559
1250 0.011471 -0.00882051 0.0062124 0.00886286
1251 0.0124665 -0.00893514 0.00677467 0.010306
1252 0.0133608 -0.00889474 0.00732133 0.0117874
1253 0.0141192 -0.00871101 0.00780035 0.0132085
1254 0.0147231 -0.00840091 0.00815431 0.0144765
1255 0.0151622 -0.0079845 0.00833154 0.0155093
1256 0.0154261 -0.00748256 0.00829637 0.0162399
1257 0.0154997 -0.00691612 0.00803631 0.0166199
1258 0.0153668 -0.00630817 0.00756535 0.016624
1259 0.0150187 -0.00568415 0.00692383 0.0162584
1260 0.0144652 -0.00506928 0.00617344 0.0155693
1261 0.0137384 -0.00448094 0.00538581 0.0146433
1262 0.0128864 -0.00391968 0.00462796 0.0135947
1263 0.011961 -0.00336566 0.00395023 0.0125456
1264 0.0110072 -0.00278492 0.00338131 0.0116036
1265 0.0100557 -0.00214372 0.00292918 0.0108412
1266 0.00912066 -0.00142202 0.00258428 0.0102829
1267 0.00820175 -0.000620019 0.00232419 0.00990592
1268 0.00729255 0.000242484 0.00211898 0.00965402
1269 0.00638652 0.00113375 0.00193591 0.00945617
1270 0.00547709 0.00202182 0.00174342 0.00924234
1271 0.00455667 0.00288444 0.00151567 0.00895677
1272 0.00361967 0.00371254 0.00123521 0.00856742
1273 0.00266776 0.00450481 0.000892678 0.00806525
1274 0.00171159 0.00525678 0.000485897 0.00745426
1275 0.000766185 0.00595078 2.1246e-05 0.00673821
1276 -0.000156568 0.00655279 -0.000483375 0.00591285
1277 -0.00105078 0.00702084 -0.00099819 0.00497186
1278 -0.00191408 0.00732029 -0.00148718 0.00391904
1279 -0.00274445 0.00743514 -0.00191883 0.00277186
1280 -0.00353971 0.00736904 -0.00227667 0.00155266
1281 -0.00429952 0.00713793 -0.00256268 0.000275724
1282 -0.00502713 0.00676171 -0.002792 -0.00105742
1283 -0.00572951 0.00626163 -0.00298296 -0.00245084
1284 -0.0064154 0.00566342 -0.00314896 -0.00390095
1285 -0.00709223 0.00500118 -0.00329584 -0.00538689
1286 -0.00776332 0.00431697 -0.00342369 -0.00687003
1287 -0.00842705 0.00365576 -0.00353016 -0.00830145
1288 -0.00907909 0.00305895 -0.00361124 -0.00963139
1289 -0.00971745 0.00256023 -0.00365868 -0.0108159
1290 -0.0103476 0.00218539 -0.00365729 -0.0118195
1291 -0.0109838 0.00195368 -0.00358525 -0.0126154
1292 -0.0116431 0.00187756 -0.00341879 -0.0131844
1293 -0.0123348 0.00196162 -0.00313986 -0.0135131
1294 -0.0130521 0.00220198 -0.00274216 -0.0135923
1295 -0.013769 0.002584 -0.00223241 -0.0134174
1296 -0.0144437 0.00307733 -0.00162839 -0.0129948
1297 -0.0150278 0.00363371 -0.000956178 -0.0123502
1298 -0.0154771 0.00419536 -0.000247154 -0.0115289
1299 -0.0157606 0.004711 0.0004654 -0.0105842
1300 -0.0158617 0.00514956 0.0011516 -0.00956052
1301 -0.0157768 0.00550562 0.00178993 -0.00848123
1302 -0.0155125 0.0057946 0.00236862 -0.00734927
1303 -0.0150849 0.00604128 0.00288385 -0.00615973
1304 -0.0145167 0.00626912 0.00333579 -0.00491177
1305 -0.0138309 0.0064958 0.0037235 -0.00361163
1306 -0.0130451 0.00673443 0.00404149 -0.00226914
1307 -0.01217 0.00699469 0.00427991 -0.000895383
1308 -0.0112137 0.00728033 0.00442775 0.000494347
1309 -0.0101862 0.00758418 0.00447626 0.00187419
1310 -0.00910069 0.00788424 0.00441933 0.00320288
1311 -0.00796882 0.00814542 0.00425007 0.00442667
1312 -0.00679436 0.00832896 0.00395743 0.00549203
1313 -0.00556932 0.00840525 0.00352713 0.00636305
1314 -0.00427635 0.00836262 0.00294855 0.00703482
1315 -0.00289473 0.00820761 0.0022243 0.00753718
1316 -0.00140844 0.00795828 0.00137706 0.0079269
1317 0.000184645 0.00763482 0.000449502 0.00826896
1318 0.00186611 0.00725249 -0.000503124 0.00861548
1319 0.00359715 0.00681874 -0.00142408 0.00899182
1320 0.00532488 0.0063332 -0.00226461 0.00939348
1321 0.0069906 0.00578941 -0.0029876 0.0097924
1322 0.00853706 0.00517697 -0.00356521 0.0101488
1323 0.00991418 0.00448324 -0.00397413 0.0104233
1324 0.0110831 0.00369621 -0.0041923 0.0105871
1325 0.0120186 0.00280972 -0.00419978 0.0106285
1326 0.0127091 0.00182901 -0.00398509 0.010553
1327 0.0131565 0.000773033 -0.00355328 0.0103762
1328 0.0133727 -0.000329078 -0.00292904 0.0101146
1329 0.0133761 -0.00144567 -0.00215271 0.00977777
1330 0.0131867 -0.00255014 -0.00127278 0.00936379
1331 0.0128249 -0.00362466 -0.00033909 0.00886114
1332 0.0123131 -0.00465702 0.000601548 0.00825761
1333 0.0116764 -0.00563228 0.00150709 0.00755122
1334 0.0109412 -0.00652777 0.00233896 0.00675238
1335 0.0101337 -0.00731627 0.00306042 0.00587788
1336 0.00928167 -0.00797245 0.0036384 0.00494762
1337 0.00841557 -0.00847494 0.00404954 0.00399017
1338 0.00756601 -0.00880264 0.00428722 0.00305059
1339 0.00675717 -0.00893282 0.00436241 0.00218676
1340 0.00600071 -0.00884787 0.00429558 0.00144841
1341 0.00529537 -0.00854816 0.00410533 0.000852539
1342 0.00463312 -0.00806045 0.00380327 0.000375939
1343 0.00400643 -0.00743432 0.00339553 -3.23668e-05
1344 0.00341231 -0.00672995 0.00288546 -0.000432184
1345 0.00285294 -0.00600662 0.0022747 -0.000878982
1346 0.00233645 -0.00531793 0.00156511 -0.00141637
1347 0.0018802 -0.00471023 0.000763581 -0.00206645
1348 0.00151263 -0.00421922 -0.0001134 -0.00281998
1349 0.00126908 -0.00386371 -0.00103903 -0.00363366
1350 0.00117924 -0.00364072 -0.00197959 -0.00444107
1351 0.00124964 -0.00352556 -0.00290028 -0.0051762
1352 0.00145315 -0.00347624 -0.00377062 -0.00579371
1353 0.00173457 -0.0034391 -0.00456776 -0.00627229
1354 0.00202896 -0.00335673 -0.00527691 -0.00660469
1355 0.00228008 -0.00318037 -0.00588933 -0.00678963
1356 0.00245093 -0.00288147 -0.00640005 -0.00683059
1357 0.00252586 -0.00245603 -0.00680701 -0.00673717
1358 0.00250616 -0.00192055 -0.00711027 -0.00652465
1359 0.00240453 -0.00130313 -0.00730899 -0.00620759
1360 0.00224157 -0.000634345 -0.00739662 -0.00578939
1361 0.002043 6.00629e-05 -0.00735964 -0.00525658
1362 0.00183638 0.000762498 -0.00718336 -0.00458449
1363 0.0016482 0.00146005 -0.00686115 -0.0037529
1364 0.0015014 0.00213319 -0.00639951 -0.00276492
1365 0.00141088 0.00274414 -0.0058146 -0.00165957
1366 0.0013786 0.00323563 -0.00512491 -0.000510685
1367 0.00139367 0.00354302 -0.00434786 0.000588835
1368 0.0014395 0.00361428 -0.00350259 0.00155119
1369 0.00150369 0.00342877 -0.00261402 0.00231844
1370 0.00158518 0.003007 -0.00171201 0.00288017
1371 0.00169392 0.0024053 -0.000826645 0.00327258
1372 0.00184291 0.00169655 1.58578e-05 0.00355532
1373 0.00203767 0.000947621 0.000795567 0.00378086
1374 0.00226947 0.000206179 0.00150257 0.00397822
1375 0.0025161 -0.000501497 0.0021413 0.0041559
1376 0.00274904 -0.00116743 0.00273179 0.0043134
1377 0.00294439 -0.00179748 0.00330575 0.00445266
1378 0.00309344 -0.00240572 0.00389767 0.00458539
1379 0.00320735 -0.00300789 0.00453401 0.00473347
1380 0.00331327 -0.00361575 0.00522486 0.00492238
1381 0.00344279 -0.00423309 0.00596123 0.00517093
1382 0.00361891 -0.0048532 0.00671807 0.00548377
1383 0.00384724 -0.00545873 0.00746051 0.00584902
1384 0.00411188 -0.00602525 0.00814954 0.00623617
1385 0.00437713 -0.0065269 0.00874582 0.00659605
1386 0.00459449 -0.00694092 0.00921115 0.00686473
1387 0.00471245 -0.00724954 0.00950914 0.00697205
1388 0.00468695 -0.00743992 0.00960651 0.00685354
1389 0.00448947 -0.00750427 0.0094752 0.00646039
1390 0.00411029 -0.00744194 0.00909553 0.00576388
1391 0.0035565 -0.00726295 0.00846225 0.00475581
1392 0.00284608 -0.00699007 0.00759095 0.00344696
1393 0.00200132 -0.00665578 0.00652029 0.00186583
1394 0.00104459 -0.00629396 0.00530783 5.84537e-05
1395 -8.91927e-07 -0.0059307 0.00402132 -0.00191027
1396 -0.00110706 -0.00557864 0.0027291 -0.00395659
1397 -0.0022396 -0.00523619 0.00149097 -0.00598482
1398 -0.00336212 -0.00489085 0.000350705 -0.00790226
1399 -0.00444364 -0.004525 -0.000667132 -0.00963577
1400 -0.00546312 -0.00412199 -0.00155426 -0.0111394
1401 -0.00640687 -0.00367147 -0.00231173 -0.0123901
1402 -0.0072605 -0.00317373 -0.00294322 -0.0133774
1403 -0.00800155 -0.00264305 -0.00345312 -0.0140977
1404 -0.0085982 -0.00210851 -0.0038492 -0.0145559
1405 -0.00901417 -0.00160999 -0.00414565 -0.0147698
1406 -0.00921559 -0.00118937 -0.00436207 -0.014767
1407 -0.00917792 -0.000880972 -0.00451894 -0.0145778
1408 -0.00889306 -0.000702977 -0.00463364 -0.0142297
1409 -0.00837342 -0.000650986 -0.00471977 -0.0137442
1410 -0.00764791 -0.000698327 -0.00478861 -0.0131348
1411 -0.00675288 -0.000804821 -0.00484869 -0.0124064
1412 -0.00572661 -0.000928879 -0.00490164 -0.0115571
1413 -0.00460986 -0.00103489 -0.00493915 -0.0105839
1414 -0.00344733 -0.00109324 -0.00494426 -0.00948484
1415 -0.00228602 -0.00107732 -0.00489619 -0.00825953
1416 -0.00116921 -0.000963128 -0.0047768 -0.00690914
1417 -0.000129974 -0.00073297 -0.00457622 -0.00543916
1418 0.000811195 -0.000379296 -0.00429572 -0.00386382
1419 0.00164477 9.6942e-05 -0.0039465 -0.00220479
1420 0.00237038 0.000694384 -0.00354407 -0.000479299
1421 0.00299548 0.00141851 -0.00310012 0.00131387
1422 0.00353213 0.00227873 -0.00261858 0.00319228
1423 0.00399163 0.00327616 -0.00210021 0.00516758
1424 0.00437875 0.00439315 -0.00155122 0.00722068
1425 0.00468784 0.00559281 -0.0009868 0.00929385
1426 0.00490234 0.00682737 -0.000426391 0.0113033
1427 0.00499916 0.00804674 0.00011477 0.0131607
1428 0.00495808 0.0092001 0.000631719 0.0147899
1429 0.00477345 0.0102328 0.00112944 0.0161357
1430 0.0044614 0.0110873 0.00161657 0.0171653
1431 0.00405922 0.0117102 0.00209674 0.0178661
1432 0.00361634 0.0120615 0.00256165 0.0182395
1433 0.00318036 0.0121238 0.00299045 0.0182946
1434 0.00278315 0.0119063 0.00335637 0.0180458
1435 0.00243234 0.0114446 0.00363736 0.0175143
1436 0.00211269 0.0107928 0.00382576 0.0167313
1437 0.00179685 0.0100072 0.00393067 0.0157347
1438 0.00145918 0.00912761 0.00397182 0.0145586
1439 0.00108316 0.00816515 0.00396836 0.0132167
1440 0.000659646 0.00710456 0.00392822 0.0116924
1441 0.000182961 0.00591973 0.00384358 0.00994627
1442 -0.00034996 0.00459247 0.00369654 0.00793904
1443 -0.000940426 0.00312316 0.00347122 0.00565395
1444 -0.00159158 0.00153016 0.00316451 0.00310308
1445 -0.00231029 -0.000155021 0.0027889 0.000323583
1446 -0.00310304 -0.00189012 0.00236699 -0.00262617
1447 -0.00396815 -0.00362293 0.00192306 -0.00566802
1448 -0.00489079 -0.00529463 0.00147799 -0.00870744
1449 -0.00584425 -0.00684704 0.00105012 -0.0116412
1450 -0.00679338 -0.0082313 0.00065899 -0.0143657
1451 -0.00769654 -0.00941427 0.000328894 -0.0167819
1452 -0.00850742 -0.0103793 8.94153e-05 -0.0187973
1453 -0.00918144 -0.0111223 -2.81892e-05 -0.0203319
1454 -0.00968657 -0.0116461 2.20686e-06 -0.0213304
1455 -0.0100113 -0.0119562 0.000193414 -0.0217741
1456 -0.0101649 -0.0120603 0.000537477 -0.0216878
1457 -0.010172 -0.0119694 0.00100352 -0.0211379
1458 -0.0100649 -0.0117001 0.00154445 -0.0202206
1459 -0.00987691 -0.0112748 0.00210902 -0.0190427
1460 -0.00963474 -0.0107197 0.00265161 -0.0177029
1461 -0.00935331 -0.0100609 0.00313568 -0.0162786
