# Time-averaged data for fix avacf
# TimeStep c_vacf[1] c_vacf[2] c_vacf[3] c_vacf[4]
1176 0.748001 0.785971 0.771104 2.30508
1177 0.747886 0.785837 0.770919 2.30464
1178 0.747771 0.785701 0.770734 2.30421
1179 0.747654 0.785565 0.770546 2.30377
1180 0.747537 0.785426 0.770358 2.30332
1181 0.747419 0.785287 0.770169 2.30287
1182 0.747299 0.785147 0.769978 2.30242
1183 0.747179 0.785005 0.769786 2.30197
1184 0.747057 0.784861 0.769593 2.30151
1185 0.746935 0.784717 0.769398 2.30105
1186 0.746811 0.784571 0.769202 2.30058
1187 0.746686 0.784424 0.769006 2.30012
1188 0.74656 0.784276 0.768807 2.29964
1189 0.746433 0.784126 0.768608 2.29917
1190 0.746305 0.783975 0.768408 2.29869
1191 0.746176 0.783823 0.768206 2.2982
1192 0.746046 0.783669 0.768003 2.29772
1193 0.745914 0.783514 0.767799 2.29723
1194 0.745781 0.783357 0.767593 2.29673
1195 0.745647 0.783199 0.767387 2.29623
1196 0.745512 0.78304 0.767179 2.29573
1197 0.745375 0.782879 0.76697 2.29522
1198 0.745237 0.782717 0.76676 2.29471
1199 0.745098 0.782553 0.766548 2.2942
1200 0.744958 0.782388 0.766335 2.29368
1201 0.744816 0.782222 0.766122 2.29316
1202 0.744673 0.782054 0.765906 2.29263
1203 0.744528 0.781884 0.76569 2.2921
1204 0.744382 0.781713 0.765472 2.29157
1205 0.744235 0.781541 0.765253 2.29103
1206 0.744086 0.781367 0.765033 2.29049
1207 0.743936 0.781191 0.764812 2.28994
1208 0.743785 0.781014 0.764589 2.28939
1209 0.743632 0.780836 0.764366 2.28883
1210 0.743477 0.780655 0.764141 2.28827
1211 0.743321 0.780474 0.763914 2.28771
1212 0.743164 0.78029 0.763687 2.28714
1213 0.743005 0.780105 0.763458 2.28657
1214 0.742844 0.779919 0.763228 2.28599
1215 0.742682 0.779731 0.762997 2.28541
1216 0.742519 0.779541 0.762764 2.28482
1217 0.742354 0.77935 0.762531 2.28423
1218 0.742187 0.779157 0.762296 2.28364
1219 0.742019 0.778962 0.762059 2.28304
1220 0.741849 0.778766 0.761822 2.28244
1221 0.741677 0.778568 0.761583 2.28183
1222 0.741504 0.778369 0.761344 2.28122
1223 0.74133 0.778168 0.761103 2.2806
1224 0.741154 0.777965 0.76086 2.27998
1225 0.740976 0.777761 0.760617 2.27935
1226 0.740797 0.777555 0.760372 2.27872
1227 0.740616 0.777347 0.760126 2.27809
1228 0.740433 0.777138 0.759879 2.27745
1229 0.740249 0.776927 0.759631 2.27681
1230 0.740064 0.776714 0.759382 2.27616
1231 0.739877 0.7765 0.759132 2.27551
1232 0.739688 0.776285 0.75888 2.27485
1233 0.739498 0.776067 0.758628 2.27419
1234 0.739306 0.775849 0.758374 2.27353
1235 0.739113 0.775628 0.758119 2.27286
1236 0.738919 0.775406 0.757864 2.27219
1237 0.738723 0.775183 0.757607 2.27151
1238 0.738525 0.774958 0.757349 2.27083
1239 0.738327 0.774732 0.75709 2.27015
1240 0.738126 0.774504 0.756831 2.26946
1241 0.737925 0.774275 0.75657 2.26877
1242 0.737722 0.774044 0.756309 2.26808
1243 0.737518 0.773812 0.756047 2.26738
1244 0.737313 0.773579 0.755784 2.26668
1245 0.737106 0.773344 0.75552 2.26597
1246 0.736899 0.773109 0.755255 2.26526
1247 0.73669 0.772872 0.75499 2.26455
1248 0.73648 0.772633 0.754724 2.26384
1249 0.73627 0.772394 0.754458 2.26312
1250 0.736058 0.772153 0.754191 2.2624
1251 0.735845 0.771911 0.753923 2.26168
1252 0.735632 0.771669 0.753655 2.26095
1253 0.735417 0.771425 0.753386 2.26023
1254 0.735202 0.77118 0.753117 2.2595
1255 0.734986 0.770935 0.752848 2.25877
1256 0.73477 0.770688 0.752578 2.25804
1257 0.734553 0.770441 0.752308 2.2573
1258 0.734335 0.770193 0.752037 2.25657
1259 0.734117 0.769944 0.751767 2.25583
1260 0.733898 0.769695 0.751496 2.25509
1261 0.733679 0.769445 0.751226 2.25435
1262 0.73346 0.769194 0.750955 2.25361
1263 0.73324 0.768943 0.750684 2.25287
1264 0.733021 0.768692 0.750414 2.25213
1265 0.732801 0.76844 0.750143 2.25138
1266 0.732581 0.768188 0.749873 2.25064
1267 0.732361 0.767935 0.749602 2.2499
1268 0.732142 0.767682 0.749333 2.24916
1269 0.731922 0.76743 0.749063 2.24841
1270 0.731703 0.767176 0.748794 2.24767
1271 0.731483 0.766923 0.748525 2.24693
1272 0.731265 0.76667 0.748257 2.24619
1273 0.731046 0.766417 0.747989 2.24545
1274 0.730828 0.766164 0.747722 2.24471
1275 0.730611 0.765911 0.747456 2.24398
1276 0.730394 0.765659 0.74719 2.24324
1277 0.730177 0.765406 0.746925 2.24251
1278 0.729962 0.765154 0.746661 2.24178
1279 0.729747 0.764903 0.746397 2.24105
1280 0.729533 0.764651 0.746135 2.24032
1281 0.72932 0.764401 0.745873 2.23959
1282 0.729107 0.76415 0.745613 2.23887
1283 0.728896 0.763901 0.745353 2.23815
1284 0.728686 0.763652 0.745095 2.23743
1285 0.728476 0.763404 0.744837 2.23672
1286 0.728268 0.763156 0.744581 2.23601
1287 0.728061 0.762909 0.744327 2.2353
1288 0.727855 0.762663 0.744073 2.23459
1289 0.727651 0.762418 0.743821 2.23389
1290 0.727447 0.762174 0.74357 2.23319
1291 0.727245 0.761931 0.743321 2.2325
1292 0.727045 0.761689 0.743073 2.23181
1293 0.726846 0.761449 0.742827 2.23112
1294 0.726648 0.761209 0.742582 2.23044
1295 0.726452 0.76097 0.742339 2.22976
1296 0.726257 0.760733 0.742097 2.22909
1297 0.726064 0.760497 0.741857 2.22842
1298 0.725872 0.760262 0.741619 2.22775
1299 0.725682 0.760028 0.741383 2.22709
1300 0.725493 0.759796 0.741148 2.22644
1301 0.725306 0.759566 0.740916 2.22579
1302 0.725121 0.759337 0.740685 2.22514
1303 0.724937 0.759109 0.740456 2.2245
1304 0.724755 0.758883 0.740229 2.22387
1305 0.724575 0.758658 0.740004 2.22324
1306 0.724397 0.758435 0.739781 2.22261
1307 0.72422 0.758214 0.73956 2.22199
1308 0.724045 0.757994 0.739341 2.22138
1309 0.723872 0.757776 0.739124 2.22077
1310 0.7237 0.75756 0.738909 2.22017
1311 0.72353 0.757346 0.738697 2.21957
1312 0.723362 0.757133 0.738486 2.21898
1313 0.723196 0.756922 0.738278 2.2184
1314 0.723032 0.756713 0.738072 2.21782
1315 0.722869 0.756506 0.737868 2.21724
1316 0.722708 0.756301 0.737666 2.21667
1317 0.722549 0.756098 0.737466 2.21611
1318 0.722391 0.755896 0.737269 2.21556
1319 0.722236 0.755697 0.737074 2.21501
1320 0.722082 0.755499 0.736882 2.21446
1321 0.72193 0.755304 0.736691 2.21392
1322 0.721779 0.75511 0.736503 2.21339
1323 0.721631 0.754919 0.736317 2.21287
1324 0.721484 0.75473 0.736134 2.21235
1325 0.721339 0.754542 0.735953 2.21183
1326 0.721195 0.754357 0.735774 2.21133
1327 0.721053 0.754174 0.735597 2.21082
1328 0.720913 0.753992 0.735423 2.21033
1329 0.720775 0.753813 0.735251 2.20984
1330 0.720638 0.753636 0.735081 2.20936
1331 0.720503 0.753461 0.734914 2.20888
1332 0.720369 0.753289 0.734749 2.20841
1333 0.720237 0.753118 0.734586 2.20794
1334 0.720107 0.752949 0.734425 2.20748
1335 0.719978 0.752783 0.734267 2.20703
1336 0.719851 0.752618 0.734111 2.20658
1337 0.719725 0.752456 0.733957 2.20614
1338 0.719601 0.752296 0.733806 2.2057
1339 0.719479 0.752138 0.733656 2.20527
1340 0.719358 0.751982 0.733509 2.20485
1341 0.719238 0.751828 0.733364 2.20443
1342 0.71912 0.751676 0.733222 2.20402
1343 0.719003 0.751526 0.733081 2.20361
1344 0.718888 0.751378 0.732943 2.20321
1345 0.718774 0.751232 0.732806 2.20281
1346 0.718661 0.751089 0.732672 2.20242
1347 0.71855 0.750947 0.73254 2.20204
1348 0.71844 0.750807 0.73241 2.20166
1349 0.718332 0.75067 0.732282 2.20128
1350 0.718224 0.750534 0.732156 2.20091
1351 0.718118 0.7504 0.732032 2.20055
1352 0.718014 0.750269 0.731909 2.20019
1353 0.71791 0.750139 0.731789 2.19984
1354 0.717808 0.750011 0.731671 2.19949
1355 0.717707 0.749885 0.731554 2.19915
1356 0.717607 0.749761 0.73144 2.19881
1357 0.717508 0.749638 0.731327 2.19847
1358 0.71741 0.749518 0.731216 2.19814
1359 0.717314 0.749399 0.731106 2.19782
1360 0.717218 0.749282 0.730999 2.1975
1361 0.717124 0.749167 0.730893 2.19718
1362 0.717031 0.749053 0.730788 2.19687
1363 0.716938 0.748941 0.730685 2.19656
1364 0.716847 0.748831 0.730584 2.19626
1365 0.716756 0.748722 0.730484 2.19596
1366 0.716667 0.748615 0.730386 2.19567
1367 0.716578 0.74851 0.730289 2.19538
1368 0.71649 0.748405 0.730194 2.19509
1369 0.716403 0.748303 0.7301 2.19481
1370 0.716317 0.748202 0.730007 2.19453
1371 0.716232 0.748102 0.729916 2.19425
1372 0.716147 0.748003 0.729825 2.19398
1373 0.716064 0.747906 0.729736 2.19371
1374 0.71598 0.74781 0.729648 2.19344
1375 0.715898 0.747716 0.729562 2.19318
1376 0.715816 0.747622 0.729476 2.19291
1377 0.715735 0.74753 0.729391 2.19266
1378 0.715655 0.747439 0.729307 2.1924
1379 0.715575 0.747349 0.729224 2.19215
1380 0.715495 0.74726 0.729142 2.1919
1381 0.715416 0.747172 0.729061 2.19165
1382 0.715338 0.747084 0.728981 2.1914
1383 0.71526 0.746998 0.728901 2.19116
1384 0.715182 0.746913 0.728822 2.19092
1385 0.715105 0.746828 0.728744 2.19068
1386 0.715029 0.746744 0.728666 2.19044
1387 0.714952 0.746661 0.728589 2.1902
1388 0.714876 0.746579 0.728512 2.18997
1389 0.7148 0.746497 0.728436 2.18973
1390 0.714725 0.746415 0.72836 2.1895
1391 0.714649 0.746335 0.728284 2.18927
1392 0.714574 0.746254 0.728209 2.18904
1393 0.714499 0.746175 0.728134 2.18881
1394 0.714424 0.746095 0.728059 2.18858
1395 0.71435 0.746016 0.727985 2.18835
1396 0.714275 0.745938 0.72791 2.18812
1397 0.7142 0.745859 0.727836 2.1879
1398 0.714126 0.745781 0.727762 2.18767
1399 0.714051 0.745703 0.727688 2.18744
1400 0.713977 0.745626 0.727614 2.18722
1401 0.713902 0.745548 0.727539 2.18699
1402 0.713828 0.745471 0.727465 2.18676
1403 0.713753 0.745393 0.727391 2.18654
1404 0.713678 0.745316 0.727316 2.18631
1405 0.713603 0.745238 0.727241 2.18608
1406 0.713528 0.745161 0.727167 2.18586
1407 0.713453 0.745084 0.727091 2.18563
1408 0.713378 0.745006 0.727016 2.1854
1409 0.713302 0.744928 0.72694 2.18517
1410 0.713226 0.744851 0.726864 2.18494
1411 0.71315 0.744773 0.726788 2.18471
1412 0.713074 0.744695 0.726711 2.18448
1413 0.712998 0.744616 0.726634 2.18425
1414 0.712921 0.744538 0.726557 2.18402
1415 0.712844 0.744459 0.726479 2.18378
1416 0.712767 0.74438 0.726401 2.18355
1417 0.712689 0.744301 0.726323 2.18331
1418 0.712611 0.744222 0.726244 2.18308
1419 0.712533 0.744142 0.726165 2.18284
1420 0.712455 0.744062 0.726085 2.1826
1421 0.712376 0.743982 0.726005 2.18236
1422 0.712297 0.743901 0.725924 2.18212
1423 0.712218 0.743821 0.725844 2.18188
1424 0.712139 0.74374 0.725762 2.18164
1425 0.712059 0.743658 0.725681 2.1814
1426 0.711979 0.743577 0.725599 2.18115
1427 0.711899 0.743495 0.725516 2.18091
1428 0.711818 0.743413 0.725433 2.18066
1429 0.711738 0.74333 0.72535 2.18042
1430 0.711657 0.743248 0.725266 2.18017
1431 0.711576 0.743165 0.725183 2.17992
1432 0.711494 0.743081 0.725098 2.17967
1433 0.711412 0.742998 0.725014 2.17942
1434 0.711331 0.742914 0.724929 2.17917
1435 0.711249 0.742831 0.724844 2.17892
1436 0.711166 0.742747 0.724758 2.17867
1437 0.711084 0.742662 0.724672 2.17842
1438 0.711001 0.742578 0.724586 2.17817
1439 0.710918 0.742493 0.7245 2.17791
1440 0.710836 0.742409 0.724413 2.17766
1441 0.710752 0.742324 0.724326 2.1774
1442 0.710669 0.742239 0.724239 2.17715
1443 0.710586 0.742153 0.724152 2.17689
1444 0.710502 0.742068 0.724065 2.17664
1445 0.710419 0.741983 0.723977 2.17638
1446 0.710335 0.741897 0.723889 2.17612
1447 0.710251 0.741812 0.723801 2.17586
1448 0.710168 0.741726 0.723713 2.17561
1449 0.710084 0.74164 0.723625 2.17535
1450 0.71 0.741554 0.723536 2.17509
1451 0.709916 0.741468 0.723448 2.17483
1452 0.709831 0.741382 0.723359 2.17457
1453 0.709747 0.741297 0.72327 2.17431
1454 0.709663 0.741211 0.723181 2.17405
1455 0.709579 0.741125 0.723092 2.1738
1456 0.709495 0.741039 0.723003 2.17354
1457 0.70941 0.740953 0.722913 2.17328
1458 0.709326 0.740867 0.722824 2.17302
1459 0.709241 0.740781 0.722734 2.17276
1460 0.709157 0.740695 0.722644 2.1725
1461 0.709073 0.740609 0.722554 2.17224
1462 0.708988 0.740523 0.722464 2.17198
1463 0.708904 0.740437 0.722374 2.17172
1464 0.708819 0.740352 0.722284 2.17146
1465 0.708735 0.740266 0.722194 2.17119
1466 0.70865 0.74018 0.722104 2.17093
1467 0.708565 0.740095 0.722013 2.17067
1468 0.708481 0.740009 0.721922 2.17041
1469 0.708396 0.739924 0.721832 2.17015
1470 0.708312 0.739839 0.721741 2.16989
1471 0.708227 0.739753 0.72165 2.16963
1472 0.708142 0.739668 0.721559 2.16937
1473 0.708058 0.739583 0.721467 2.16911
1474 0.707973 0.739498 0.721376 2.16885
1475 0.707888 0.739413 0.721284 2.16859
1476 0.707803 0.739328 0.721193 2.16832
1477 0.707718 0.739244 0.721101 2.16806
1478 0.707634 0.739159 0.721009 2.1678
1479 0.707549 0.739075 0.720916 2.16754
1480 0.707464 0.73899 0.720824 2.16728
1481 0.707379 0.738906 0.720731 2.16702
1482 0.707294 0.738822 0.720638 2.16675
1483 0.707208 0.738738 0.720545 2.16649
1484 0.707123 0.738654 0.720452 2.16623
1485 0.707038 0.73857 0.720358 2.16597
1486 0.706952 0.738486 0.720265 2.1657
1487 0.706867 0.738403 0.720171 2.16544
1488 0.706781 0.738319 0.720076 2.16518
1489 0.706696 0.738236 0.719982 2.16491
1490 0.70661 0.738153 0.719887 2.16465
1491 0.706524 0.73807 0.719792 2.16439
1492 0.706438 0.737987 0.719696 2.16412
1493 0.706352 0.737904 0.719601 2.16386
1494 0.706266 0.737821 0.719505 2.16359
1495 0.70618 0.737738 0.719408 2.16333
1496 0.706093 0.737656 0.719312 2.16306
1497 0.706007 0.737573 0.719215 2.16279
1498 0.70592 0.737491 0.719117 2.16253
1499 0.705833 0.737409 0.71902 2.16226
1500 0.705746 0.737327 0.718922 2.16199
1501 0.705659 0.737245 0.718823 2.16173
1502 0.705572 0.737163 0.718725 2.16146
1503 0.705484 0.737081 0.718625 2.16119
1504 0.705396 0.736999 0.718526 2.16092
1505 0.705309 0.736918 0.718426 2.16065
1506 0.70522 0.736836 0.718326 2.16038
1507 0.705132 0.736755 0.718225 2.16011
1508 0.705044 0.736673 0.718124 2.15984
1509 0.704955 0.736592 0.718022 2.15957
1510 0.704866 0.736511 0.71792 2.1593
1511 0.704777 0.73643 0.717817 2.15902
1512 0.704688 0.736349 0.717715 2.15875
1513 0.704599 0.736268 0.717611 2.15848
1514 0.704509 0.736187 0.717507 2.1582
1515 0.704419 0.736106 0.717403 2.15793
1516 0.704329 0.736026 0.717298 2.15765
1517 0.704239 0.735945 0.717193 2.15738
1518 0.704149 0.735865 0.717087 2.1571
1519 0.704058 0.735784 0.716981 2.15682
1520 0.703967 0.735704 0.716875 2.15655
1521 0.703876 0.735623 0.716768 2.15627
1522 0.703785 0.735543 0.71666 2.15599
1523 0.703693 0.735463 0.716552 2.15571
1524 0.703601 0.735382 0.716443 2.15543
1525 0.703509 0.735302 0.716334 2.15515
1526 0.703417 0.735222 0.716225 2.15486
1527 0.703325 0.735142 0.716115 2.15458
1528 0.703232 0.735062 0.716004 2.1543
1529 0.703139 0.734981 0.715893 2.15401
1530 0.703046 0.734901 0.715782 2.15373
1531 0.702953 0.734821 0.71567 2.15344
1532 0.70286 0.734741 0.715557 2.15316
1533 0.702766 0.734661 0.715445 2.15287
1534 0.702672 0.734581 0.715331 2.15258
1535 0.702578 0.734501 0.715217 2.1523
1536 0.702484 0.734421 0.715103 2.15201
1537 0.702389 0.734341 0.714988 2.15172
1538 0.702294 0.734261 0.714873 2.15143
1539 0.7022 0.734181 0.714757 2.15114
1540 0.702104 0.734101 0.714641 2.15085
1541 0.702009 0.734021 0.714524 2.15055
1542 0.701914 0.733941 0.714407 2.15026
1543 0.701818 0.733861 0.714289 2.14997
1544 0.701722 0.733781 0.714171 2.14968
1545 0.701626 0.733702 0.714053 2.14938
1546 0.70153 0.733622 0.713934 2.14909
1547 0.701434 0.733542 0.713815 2.14879
1548 0.701337 0.733462 0.713695 2.14849
1549 0.70124 0.733382 0.713575 2.1482
1550 0.701144 0.733302 0.713454 2.1479
1551 0.701047 0.733222 0.713333 2.1476
1552 0.700949 0.733142 0.713212 2.1473
1553 0.700852 0.733062 0.71309 2.147
1554 0.700754 0.732982 0.712967 2.1467
1555 0.700657 0.732902 0.712845 2.1464
1556 0.700559 0.732822 0.712722 2.1461
1557 0.700461 0.732742 0.712598 2.1458
1558 0.700362 0.732662 0.712474 2.1455
1559 0.700264 0.732582 0.71235 2.1452
1560 0.700166 0.732502 0.712226 2.14489
1561 0.700067 0.732422 0.712101 2.14459
1562 0.699968 0.732342 0.711976 2.14429
1563 0.699869 0.732262 0.71185 2.14398
1564 0.69977 0.732182 0.711724 2.14368
1565 0.699671 0.732102 0.711598 2.14337
1566 0.699571 0.732022 0.711471 2.14306
1567 0.699471 0.731942 0.711344 2.14276
1568 0.699372 0.731862 0.711217 2.14245
1569 0.699272 0.731782 0.711089 2.14214
1570 0.699172 0.731703 0.710961 2.14184
1571 0.699071 0.731623 0.710833 2.14153
1572 0.698971 0.731543 0.710705 2.14122
1573 0.69887 0.731463 0.710576 2.14091
1574 0.698769 0.731383 0.710447 2.1406
1575 0.698668 0.731303 0.710318 2.14029
1576 0.698567 0.731224 0.710188 2.13998
1577 0.698466 0.731144 0.710058 2.13967
1578 0.698365 0.731064 0.709928 2.13936
1579 0.698263 0.730985 0.709798 2.13905
1580 0.698161 0.730905 0.709667 2.13873
1581 0.698059 0.730825 0.709536 2.13842
1582 0.697957 0.730745 0.709405 2.13811
1583 0.697855 0.730666 0.709274 2.13779
1584 0.697752 0.730586 0.709142 2.13748
1585 0.69765 0.730506 0.709011 2.13717
1586 0.697547 0.730427 0.708879 2.13685
1587 0.697444 0.730347 0.708747 2.13654
1588 0.697341 0.730267 0.708614 2.13622
1589 0.697237 0.730188 0.708482 2.13591
1590 0.697134 0.730108 0.708349 2.13559
1591 0.69703 0.730028 0.708217 2.13527
1592 0.696926 0.729948 0.708084 2.13496
1593 0.696822 0.729868 0.707951 2.13464
1594 0.696718 0.729789 0.707818 2.13432
1595 0.696614 0.729709 0.707684 2.13401
1596 0.696509 0.729629 0.707551 2.13369
1597 0.696404 0.729549 0.707417 2.13337
1598 0.6963 0.729469 0.707284 2.13305
1599 0.696195 0.729388 0.70715 2.13273
1600 0.696089 0.729308 0.707017 2.13241
1601 0.695984 0.729228 0.706883 2.13209
1602 0.695878 0.729147 0.706749 2.13177
1603 0.695773 0.729067 0.706615 2.13145
1604 0.695667 0.728986 0.706481 2.13113
1605 0.695561 0.728905 0.706347 2.13081
1606 0.695455 0.728824 0.706213 2.13049
1607 0.695348 0.728743 0.706079 2.13017
1608 0.695242 0.728662 0.705945 2.12985
1609 0.695135 0.72858 0.705811 2.12953
1610 0.695028 0.728498 0.705677 2.1292
1611 0.694921 0.728416 0.705543 2.12888
1612 0.694814 0.728334 0.705409 2.12856
1613 0.694707 0.728252 0.705275 2.12823
1614 0.694599 0.728169 0.705141 2.12791
1615 0.694492 0.728087 0.705007 2.12759
1616 0.694384 0.728003 0.704874 2.12726
1617 0.694276 0.72792 0.70474 2.12694
1618 0.694168 0.727836 0.704606 2.12661
1619 0.69406 0.727753 0.704473 2.12629
1620 0.693952 0.727668 0.704339 2.12596
1621 0.693844 0.727584 0.704205 2.12563
1622 0.693735 0.727499 0.704072 2.12531
1623 0.693626 0.727413 0.703939 2.12498
1624 0.693517 0.727328 0.703805 2.12465
1625 0.693408 0.727242 0.703672 2.12432
1626 0.693299 0.727155 0.703539 2.12399
1627 0.69319 0.727068 0.703406 2.12366
1628 0.693081 0.726981 0.703273 2.12333
1629 0.692971 0.726893 0.70314 2.123
1630 0.692861 0.726805 0.703007 2.12267
1631 0.692751 0.726716 0.702874 2.12234
1632 0.692641 0.726627 0.702741 2.12201
1633 0.692531 0.726537 0.702609 2.12168
1634 0.692421 0.726447 0.702476 2.12134
1635 0.69231 0.726357 0.702343 2.12101
1636 0.6922 0.726265 0.702211 2.12068
1637 0.692089 0.726173 0.702078 2.12034
1638 0.691978 0.726081 0.701946 2.12
1639 0.691867 0.725988 0.701814 2.11967
1640 0.691755 0.725894 0.701681 2.11933
1641 0.691644 0.7258 0.701549 2.11899
1642 0.691532 0.725705 0.701417 2.11865
1643 0.69142 0.72561 0.701285 2.11831
1644 0.691308 0.725513 0.701152 2.11797
1645 0.691195 0.725417 0.70102 2.11763
1646 0.691083 0.725319 0.700888 2.11729
1647 0.69097 0.725221 0.700756 2.11695
1648 0.690857 0.725122 0.700623 2.1166
1649 0.690743 0.725022 0.700491 2.11626
1650 0.69063 0.724921 0.700359 2.11591
1651 0.690516 0.72482 0.700226 2.11556
1652 0.690402 0.724718 0.700094 2.11521
1653 0.690287 0.724615 0.699962 2.11486
1654 0.690173 0.724511 0.699829 2.11451
1655 0.690058 0.724407 0.699696 2.11416
1656 0.689943 0.724301 0.699564 2.11381
1657 0.689827 0.724195 0.699431 2.11345
1658 0.689711 0.724088 0.699298 2.1131
1659 0.689595 0.72398 0.699165 2.11274
1660 0.689478 0.723871 0.699032 2.11238
1661 0.689361 0.723762 0.698899 2.11202
1662 0.689244 0.723651 0.698765 2.11166
1663 0.689126 0.723539 0.698632 2.1113
1664 0.689008 0.723427 0.698498 2.11093
1665 0.68889 0.723313 0.698364 2.11057
1666 0.688771 0.723199 0.69823 2.1102
1667 0.688651 0.723083 0.698096 2.10983
1668 0.688532 0.722967 0.697961 2.10946
1669 0.688411 0.72285 0.697827 2.10909
1670 0.688291 0.722731 0.697692 2.10871
1671 0.68817 0.722612 0.697557 2.10834
1672 0.688048 0.722491 0.697421 2.10796
1673 0.687926 0.72237 0.697286 2.10758
1674 0.687803 0.722247 0.69715 2.1072
1675 0.68768 0.722123 0.697014 2.10682
1676 0.687557 0.721999 0.696877 2.10643
1677 0.687432 0.721873 0.696741 2.10605
1678 0.687308 0.721746 0.696604 2.10566
1679 0.687182 0.721618 0.696466 2.10527
1680 0.687056 0.721489 0.696329 2.10487
1681 0.68693 0.721358 0.696191 2.10448
1682 0.686803 0.721227 0.696053 2.10408
1683 0.686675 0.721094 0.695914 2.10368
1684 0.686547 0.720961 0.695775 2.10328
1685 0.686418 0.720826 0.695636 2.10288
1686 0.686288 0.72069 0.695496 2.10247
1687 0.686158 0.720553 0.695356 2.10207
1688 0.686027 0.720414 0.695216 2.10166
1689 0.685895 0.720275 0.695075 2.10125
1690 0.685763 0.720134 0.694934 2.10083
1691 0.68563 0.719992 0.694792 2.10041
1692 0.685496 0.719849 0.69465 2.1
1693 0.685362 0.719705 0.694508 2.09957
1694 0.685227 0.719559 0.694365 2.09915
1695 0.685091 0.719412 0.694222 2.09873
1696 0.684955 0.719265 0.694078 2.0983
1697 0.684817 0.719115 0.693934 2.09787
1698 0.684679 0.718965 0.69379 2.09743
1699 0.684541 0.718814 0.693645 2.097
1700 0.684401 0.718661 0.6935 2.09656
1701 0.684261 0.718507 0.693354 2.09612
1702 0.68412 0.718352 0.693207 2.09568
1703 0.683978 0.718196 0.693061 2.09523
1704 0.683835 0.718038 0.692914 2.09479
1705 0.683692 0.71788 0.692766 2.09434
1706 0.683548 0.71772 0.692618 2.09389
1707 0.683403 0.717559 0.692469 2.09343
1708 0.683258 0.717397 0.69232 2.09297
1709 0.683111 0.717234 0.692171 2.09252
1710 0.682964 0.717069 0.692021 2.09205
1711 0.682816 0.716904 0.69187 2.09159
1712 0.682668 0.716737 0.691719 2.09112
1713 0.682519 0.71657 0.691568 2.09066
1714 0.682368 0.716401 0.691416 2.09019
1715 0.682218 0.716231 0.691264 2.08971
1716 0.682066 0.71606 0.691111 2.08924
1717 0.681914 0.715888 0.690958 2.08876
1718 0.681761 0.715716 0.690804 2.08828
1719 0.681607 0.715542 0.69065 2.0878
1720 0.681453 0.715367 0.690495 2.08732
1721 0.681298 0.715191 0.69034 2.08683
1722 0.681142 0.715015 0.690184 2.08634
1723 0.680986 0.714837 0.690028 2.08585
1724 0.680829 0.714659 0.689872 2.08536
1725 0.680671 0.714479 0.689715 2.08487
1726 0.680513 0.714299 0.689557 2.08437
1727 0.680354 0.714118 0.689399 2.08387
1728 0.680194 0.713937 0.689241 2.08337
1729 0.680034 0.713754 0.689082 2.08287
1730 0.679874 0.713571 0.688923 2.08237
1731 0.679712 0.713387 0.688763 2.08186
1732 0.679551 0.713203 0.688603 2.08136
1733 0.679388 0.713018 0.688442 2.08085
1734 0.679226 0.712832 0.688281 2.08034
1735 0.679062 0.712645 0.688119 2.07983
1736 0.678898 0.712458 0.687957 2.07931
1737 0.678734 0.712271 0.687795 2.0788
1738 0.678569 0.712083 0.687632 2.07828
1739 0.678404 0.711894 0.687469 2.07777
1740 0.678239 0.711705 0.687305 2.07725
1741 0.678073 0.711515 0.687141 2.07673
1742 0.677906 0.711325 0.686976 2.07621
1743 0.67774 0.711135 0.686811 2.07569
1744 0.677573 0.710944 0.686646 2.07516
1745 0.677405 0.710753 0.68648 2.07464
1746 0.677238 0.710561 0.686314 2.07411
1747 0.67707 0.710369 0.686147 2.07359
1748 0.676901 0.710177 0.68598 2.07306
1749 0.676733 0.709985 0.685813 2.07253
1750 0.676564 0.709792 0.685645 2.072
1751 0.676395 0.709599 0.685477 2.07147
1752 0.676226 0.709405 0.685308 2.07094
1753 0.676056 0.709212 0.685139 2.07041
1754 0.675886 0.709018 0.68497 2.06987
1755 0.675717 0.708824 0.6848 2.06934
1756 0.675547 0.70863 0.68463 2.06881
1757 0.675376 0.708435 0.684459 2.06827
1758 0.675206 0.70824 0.684288 2.06773
1759 0.675036 0.708046 0.684117 2.0672
1760 0.674865 0.70785 0.683945 2.06666
1761 0.674695 0.707655 0.683774 2.06612
1762 0.674524 0.70746 0.683601 2.06559
1763 0.674353 0.707265 0.683429 2.06505
1764 0.674182 0.707069 0.683256 2.06451
1765 0.674012 0.706873 0.683082 2.06397
1766 0.673841 0.706677 0.682909 2.06343
1767 0.67367 0.706481 0.682735 2.06289
1768 0.673499 0.706285 0.682561 2.06235
1769 0.673328 0.706089 0.682386 2.0618
1770 0.673157 0.705893 0.682211 2.06126
1771 0.672987 0.705696 0.682036 2.06072
1772 0.672816 0.7055 0.681861 2.06018
1773 0.672645 0.705303 0.681685 2.05963
1774 0.672474 0.705106 0.681509 2.05909
1775 0.672304 0.70491 0.681333 2.05855
1776 0.672133 0.704713 0.681156 2.058
1777 0.671963 0.704516 0.68098 2.05746
1778 0.671792 0.704318 0.680803 2.05691
1779 0.671622 0.704121 0.680625 2.05637
1780 0.671452 0.703924 0.680448 2.05582
1781 0.671282 0.703727 0.68027 2.05528
