Time,TotEng,Temp,Press,,Step,TotEng,Temp,Press,Density
35.55,-2.9993503,1.246578,3.0239697,,,,,,
35.56,-2.9988508,1.2778595,2.8700151,,,,,,
35.57,-2.9988657,1.3076941,2.7219752,,,,,,
35.58,-3.0001736,1.3192467,2.6610377,,,,,,
35.59,-3.0002904,1.3093161,2.7065295,,,,,,
35.6,-2.9989639,1.2900152,2.7990285,,,,,,
35.61,-2.9992232,1.2807084,2.839561,,,,,,
35.62,-2.998194,1.285043,2.8104337,,,,,,
35.63,-2.9983293,1.2913745,2.757279,,,,,,
35.64,-2.9979247,1.2954171,2.7018541,,,,,,
35.65,-2.9971342,1.307046,2.6016162,,,,,,
35.66,-2.9971465,1.3317078,2.4351797,,,,,,
35.67,-2.9970317,1.3571795,2.2664744,,,,,,
35.68,-2.9974249,1.3674267,2.1737939,,,,,,
35.69,-2.9995001,1.3604491,2.1680178,,,,,,
35.7,-2.9979237,1.3483478,2.2017448,,,,,,
35.71,-2.9979198,1.3450234,2.1989695,,,,,,
35.72,-2.9974006,1.355346,2.1359103,,,,,,
35.73,-2.9972763,1.3763728,2.0233016,,,,,,
35.74,-2.9970316,1.4019857,1.8956585,,,,,,
35.75,-2.9966656,1.413535,1.8470592,,,,,,
35.76,-2.9971905,1.3886231,1.9835542,,,,,,
35.77,-2.9970307,1.328949,2.298627,,,,,,
35.78,-2.9967337,1.2650161,2.6447491,,,,,,
35.79,-2.9971269,1.229961,2.861492,,,,,,
35.8,-2.9979353,1.2242356,2.941508,,,,,,
35.81,-2.9976886,1.2242365,2.9930294,,,,,,
35.82,-2.9980874,1.2136624,3.0896931,,,,,,
35.83,-2.9988664,1.188215,3.2514868,,,,,,
35.84,-3.0004157,1.1556182,3.4387348,,,,,,
35.85,-3.000281,1.1324089,3.5751328,,,,,,
35.86,-3.0001498,1.1238027,3.6281399,,,,,,
35.87,-3.0000091,1.1311047,3.5887153,,,,,,
35.88,-2.9981889,1.1588601,3.4420076,,,,,,
35.89,-2.9982053,1.1991697,3.2253583,,,,,,
35.9,-2.9984752,1.2348972,3.0282508,,,,,,
35.91,-2.9991274,1.2559429,2.9055885,,,,,,
35.92,-2.9993846,1.2624445,2.8638729,,,,,,
35.93,-2.9993825,1.2588556,2.8838455,,,,,,
35.94,-2.9999065,1.2481783,2.9476695,,,,,,
35.95,-3.0006851,1.2300612,3.0508338,,,,,,
35.96,-3.0002813,1.209561,3.1646753,,,,,,
35.97,-2.999753,1.19883,3.2249376,,,,,,
35.98,-2.9989766,1.2023719,3.206294,,,,,,
35.99,-2.9992384,1.2153804,3.1282354,,,,,,
36,-2.9997584,1.2344975,3.0122851,,,,,,
36.01,-2.9996349,1.2596421,2.8681536,,,,,,
36.02,-2.9996452,1.2848174,2.7281983,,,,,,
36.03,-3.0002947,1.3027867,2.6285467,,,,,,
36.04,-2.998609,1.3139023,2.5749595,,,,,,
36.05,-2.9986139,1.310299,2.5935905,,,,,,
36.06,-2.9980769,1.2886902,2.6953036,,,,,,
36.07,-2.9975275,1.2663894,2.7928796,,,,,,
36.08,-2.9964773,1.2717241,2.7556559,,,,,,
36.09,-2.9963765,1.3084851,2.5662367,,,,,,
36.1,-2.9978249,1.3482272,2.3571802,,,,,,
36.11,-2.9980719,1.3770616,2.2053599,,,,,,
36.12,-3.0001715,1.3997352,2.0951183,,,,,,
36.13,-3.0009646,1.4063262,2.0809624,,,,,,
36.14,-3.00082,1.3861338,2.2094868,,,,,,
36.15,-2.9998903,1.3485585,2.4331797,,,,,,
36.16,-3.0005334,1.3094242,2.6685909,,,,,,
36.17,-3.0005341,1.2786728,2.8654344,,,,,,
36.18,-3.0001404,1.2588591,3.0049701,,,,,,
36.19,-2.9989628,1.2536175,3.0691515,,,,,,
36.2,-2.9988483,1.2633068,3.0556572,,,,,,
36.21,-2.9992535,1.2735752,3.0332499,,,,,,
36.22,-2.9993796,1.2711964,3.0649236,,,,,,
36.23,-2.999894,1.2600831,3.1318294,,,,,,
36.24,-2.9980638,1.250616,3.1876997,,,,,,
36.25,-2.9988443,1.2479048,3.1970695,,,,,,
36.26,-2.9997671,1.2538501,3.1546543,,,,,,
36.27,-2.9995178,1.2617418,3.0955802,,,,,,
36.28,-2.9993886,1.2610002,3.0686905,,,,,,
36.29,-2.9984522,1.253362,3.0691696,,,,,,
36.3,-2.9983111,1.257869,3.009952,,,,,,
36.31,-2.9972893,1.2820932,2.8618413,,,,,,
36.32,-2.9976912,1.3060916,2.7133225,,,,,,
36.33,-2.9998961,1.3174654,2.622554,,,,,,
36.34,-3.0006683,1.3263823,2.5505253,,,,,,
36.35,-3.0013302,1.3423997,2.4516003,,,,,,
36.36,-3.0013383,1.3579706,2.3586254,,,,,,
36.37,-3.0015887,1.3671139,2.2955021,,,,,,
36.38,-3.0009447,1.3761237,2.2356841,,,,,,
36.39,-3.0016041,1.3795678,2.1989729,,,,,,
36.4,-3.0005476,1.3739294,2.2051936,,,,,,
36.41,-3.0010648,1.3689684,2.2056101,,,,,,
36.42,-3.0013183,1.370854,2.1754697,,,,,,
36.43,-3.0017136,1.3837693,2.0989706,,,,,,
36.44,-3.0031722,1.4012917,2.0111443,,,,,,
36.45,-3.0014832,1.4015052,2.0240152,,,,,,
36.46,-2.9997708,1.3757601,2.1747776,,,,,,
36.47,-2.9996281,1.3367733,2.4008382,,,,,,
36.48,-2.9998896,1.297836,2.6357836,,,,,,
36.49,-3.0002811,1.2619748,2.8558231,,,,,,
36.5,-3.0000186,1.2291413,3.051952,,,,,,
36.51,-3.0009204,1.2041916,3.1900056,,,,,,
36.52,-2.9993388,1.2014899,3.2057183,,,,,,
36.53,-2.9973869,1.2333954,3.0411224,,,,,,
36.54,-2.9968868,1.2912615,2.7397379,,,,,,
36.55,-2.9978175,1.3501733,2.4263424,,,,,,
36.56,-2.9973077,1.3878562,2.220267,,,,,,
36.57,-2.9987405,1.3915108,2.1840872,,,,,,
36.58,-2.9984584,1.3647202,2.3104858,,,,,,
36.59,-3.0002737,1.3278263,2.4990753,,,,,,
36.6,-3.0011874,1.2950823,2.6835716,,,,,,
36.61,-2.9997503,1.2704628,2.8407266,,,,,,
36.62,-2.9992398,1.2551046,2.9547305,,,,,,
36.63,-2.9995127,1.2394327,3.0637541,,,,,,
36.64,-2.9991064,1.2174458,3.1916873,,,,,,
36.65,-2.9981762,1.203662,3.2683969,,,,,,
36.66,-2.9975251,1.2134899,3.2197879,,,,,,
36.67,-2.9970157,1.244483,3.0572784,,,,,,
36.68,-2.9974195,1.2822856,2.8498527,,,,,,
36.69,-2.9967696,1.3139419,2.6684486,,,,,,
36.7,-2.9965089,1.3344682,2.5437135,,,,,,
36.71,-2.9966449,1.3417776,2.4937865,,,,,,
36.72,-2.9979504,1.3312901,2.5428697,,,,,,
36.73,-2.9982068,1.3022161,2.6987168,,,,,,
36.74,-2.9996367,1.2597325,2.9310728,,,,,,
36.75,-3.0005386,1.2116692,3.1998055,,,,,,
36.76,-2.9990904,1.1717192,3.4378442,,,,,,
36.77,-2.9987002,1.153678,3.5716554,,,,,,
36.78,-2.9984515,1.1565109,3.604268,,,,,,
36.79,-3.0004198,1.1669289,3.5913268,,,,,,
36.8,-3.0009423,1.1739526,3.588015,,,,,,
36.81,-3.0009368,1.1765914,3.5961073,,,,,,
36.82,-3.0002763,1.1813026,3.5849058,,,,,,
36.83,-3.0010674,1.1937586,3.5254372,,,,,,
36.84,-2.9997727,1.2071641,3.4552357,,,,,,
36.85,-2.9997634,1.2125756,3.4105686,,,,,,
36.86,-2.9984493,1.2164725,3.3675975,,,,,,
36.87,-2.9971467,1.2271785,3.2870522,,,,,,
36.88,-2.9995,1.2417467,3.1765787,,,,,,
36.89,-2.9987095,1.2558599,3.0689999,,,,,,
36.9,-2.9977922,1.2732056,2.9487339,,,,,,
36.91,-2.9980678,1.2942346,2.8195744,,,,,,
36.92,-2.9986097,1.3062135,2.7483072,,,,,,
36.93,-2.9982188,1.2937747,2.8100909,,,,,,
36.94,-2.998591,1.259148,2.9903889,,,,,,
36.95,-2.9987127,1.2222671,3.1940124,,,,,,
36.96,-2.9993693,1.1955187,3.352918,,,,,,
36.97,-2.9989702,1.1801509,3.4533526,,,,,,
36.98,-2.9983212,1.1810823,3.4672148,,,,,,
36.99,-2.9994987,1.1955381,3.4032604,,,,,,
37,-3.0000288,1.2191593,3.2894506,,,,,,
37.01,-3.0000509,1.2427012,3.173524,,,,,,
37.02,-3.0013458,1.2458428,3.1459229,,,,,,
37.03,-3.0004014,1.2348923,3.1831285,,,,,,
37.04,-3.0007783,1.2358903,3.1600311,,,,,,
37.05,-3.0013189,1.2595288,3.0298583,,,,,,
37.06,-3.0013399,1.2884445,2.8753099,,,,,,
37.07,-3.0018589,1.3010785,2.7972905,,,,,,
37.08,-3.001977,1.2988616,2.7955056,,,,,,
37.09,-3.0023641,1.2938666,2.8155729,,,,,,
37.1,-3.0013269,1.2901923,2.8409146,,,,,,
37.11,-3.0008124,1.278774,2.9077847,,,,,,
37.12,-3.0005436,1.2529725,3.0437488,,,,,,
37.13,-3.0001399,1.2206887,3.2099345,,,,,,
37.14,-3.000263,1.194649,3.3434725,,,,,,
37.15,-2.9985729,1.1803411,3.4207371,,,,,,
37.16,-2.9987102,1.1708921,3.4654637,,,,,,
37.17,-2.9985746,1.1597729,3.5090596,,,,,,
37.18,-2.9993529,1.1504868,3.5321423,,,,,,
37.19,-2.9989578,1.1507282,3.5023655,,,,,,
37.2,-2.9996194,1.1643351,3.4004388,,,,,,
37.21,-2.9991037,1.182371,3.2727812,,,,,,
37.22,-2.9998813,1.198232,3.148426,,,,,,
37.23,-2.9988353,1.2159727,3.0174032,,,,,,
37.24,-2.9988363,1.2374268,2.8692013,,,,,,
37.25,-3.0009234,1.2622256,2.707439,,,,,,
37.26,-2.9996215,1.2890727,2.5516768,,,,,,
37.27,-2.9993601,1.3130444,2.4218726,,,,,,
37.28,-3.0001456,1.3300602,2.3403556,,,,,,
37.29,-3.0005425,1.3343009,2.3370893,,,,,,
37.3,-3.0013276,1.3206756,2.4317403,,,,,,
37.31,-3.0021033,1.2883573,2.6223815,,,,,,
37.32,-3.0018229,1.2490814,2.8489347,,,,,,
37.33,-3.0015603,1.2246043,3.0046026,,,,,,
37.34,-3.0023581,1.2178904,3.0689722,,,,,,
37.35,-3.0014433,1.2164058,3.0998057,,,,,,
37.36,-3.0017034,1.217379,3.1048066,,,,,,
37.37,-3.0011781,1.2217052,3.0830258,,,,,,
37.38,-3.0006545,1.2328261,3.0198124,,,,,,
37.39,-3.0014421,1.2515401,2.9149829,,,,,,
37.4,-3.0005413,1.2708225,2.8127327,,,,,,
37.41,-2.9993696,1.2801519,2.7649625,,,,,,
37.42,-2.9993611,1.2778303,2.7798326,,,,,,
37.43,-2.9993695,1.2718625,2.82287,,,,,,
37.44,-2.9983283,1.2583543,2.9083142,,,,,,
37.45,-2.9977868,1.2363043,3.0323661,,,,,,
37.46,-2.996871,1.2216304,3.1214391,,,,,,
37.47,-2.9971423,1.2164149,3.1597828,,,,,,
37.48,-2.9980465,1.2125657,3.1813284,,,,,,
37.49,-2.9980332,1.2173634,3.154517,,,,,,
37.5,-2.9982994,1.2406522,3.0338614,,,,,,
37.51,-3.0005288,1.2755243,2.8514657,,,,,,
37.52,-3.000922,1.3082181,2.6831243,,,,,,
37.53,-3.0007975,1.331171,2.5695788,,,,,,
37.54,-2.9997618,1.3374558,2.5474341,,,,,,
37.55,-3.0013261,1.32044,2.6390646,,,,,,
37.56,-3.0017018,1.2834432,2.8277886,,,,,,
37.57,-3.0024598,1.2466003,3.0099458,,,,,,
37.58,-3.0006323,1.2358551,3.0659395,,,,,,
37.59,-3.0007866,1.2528531,2.9788782,,,,,,
37.6,-3.0014484,1.2764877,2.8492837,,,,,,
37.61,-3.0009287,1.2950633,2.7410042,,,,,,
37.62,-3.000542,1.3028633,2.6860656,,,,,,
37.63,-2.9987062,1.2958248,2.7101091,,,,,,
37.64,-2.9986986,1.2813556,2.7761691,,,,,,
37.65,-3.0002673,1.2681442,2.8428357,,,,,,
37.66,-2.9984388,1.2576485,2.9054951,,,,,,
37.67,-2.9985618,1.251827,2.9404262,,,,,,
37.68,-2.9985667,1.2567402,2.9205223,,,,,,
37.69,-2.9983218,1.2663665,2.8736256,,,,,,
37.7,-2.9996262,1.264556,2.8717089,,,,,,
37.71,-2.9989536,1.2517097,2.9216956,,,,,,
37.72,-2.9993392,1.2447085,2.9455994,,,,,,
37.73,-2.9993532,1.2488116,2.9236444,,,,,,
37.74,-2.9988387,1.2543592,2.9015149,,,,,,
37.75,-2.9967542,1.25441,2.9148755,,,,,,
37.76,-2.9964925,1.2457149,2.9727591,,,,,,
37.77,-2.9969943,1.2319587,3.0564476,,,,,,
37.78,-2.9977727,1.23094,3.0826878,,,,,,
37.79,-2.9977863,1.2479812,3.0266775,,,,,,
37.8,-2.9991013,1.2703897,2.9433299,,,,,,
37.81,-2.9988525,1.2853062,2.8998821,,,,,,
37.82,-2.9976818,1.2809649,2.9513366,,,,,,
37.83,-2.9966259,1.2550435,3.1050044,,,,,,
37.84,-2.9954337,1.2192507,3.3013006,,,,,,
37.85,-2.9958085,1.1937787,3.4364899,,,,,,
37.86,-2.9975037,1.195223,3.4287221,,,,,,
37.87,-2.9981759,1.2237009,3.2810287,,,,,,
37.88,-2.997811,1.2576277,3.0981013,,,,,,
37.89,-2.9971739,1.2702495,3.0102987,,,,,,
37.9,-2.9958586,1.2495614,3.0800032,,,,,,
37.91,-2.9968866,1.2072625,3.2505195,,,,,,
37.92,-2.9964722,1.1662353,3.4178587,,,,,,
37.93,-2.9961922,1.1543584,3.4461573,,,,,,
37.94,-2.9962266,1.1849303,3.2739418,,,,,,
37.95,-2.9966457,1.2271859,3.0428561,,,,,,
37.96,-2.996249,1.2511923,2.8972692,,,,,,
37.97,-2.9955696,1.2587318,2.8342629,,,,,,
37.98,-2.9979132,1.271989,2.7506589,,,,,,
37.99,-2.9980506,1.2954763,2.6330204,,,,,,
38,-2.9971437,1.3180825,2.5291494,,,,,,
38.01,-2.9972802,1.3294862,2.4844658,,,,,,
38.02,-2.9959798,1.3217663,2.5408377,,,,,,
38.03,-2.9968911,1.2906674,2.7104874,,,,,,
38.04,-2.996742,1.243871,2.9584991,,,,,,
38.05,-2.9959406,1.2015569,3.1854037,,,,,,
38.06,-2.9954144,1.182723,3.2981197,,,,,,
38.07,-2.996997,1.1907809,3.277336,,,,,,
38.08,-2.9961006,1.2087781,3.2096182,,,,,,
38.09,-2.9975415,1.2168626,3.1803119,,,,,,
38.1,-2.9980508,1.2117918,3.2108028,,,,,,
38.11,-2.9973883,1.2054081,3.247666,,,,,,
38.12,-2.9976564,1.20671,3.2467436,,,,,,
38.13,-2.9980555,1.210393,3.234822,,,,,,
38.14,-2.9984445,1.2083846,3.2515139,,,,,,
38.15,-2.9973996,1.2012511,3.2998353,,,,,,
38.16,-2.9964974,1.1885937,3.3796783,,,,,,
38.17,-2.9961054,1.164656,3.5121284,,,,,,
38.18,-2.9951713,1.1358148,3.6622663,,,,,,
38.19,-2.9945023,1.1242602,3.7207894,,,,,,
38.2,-2.994904,1.147155,3.6055448,,,,,,
38.21,-2.9961048,1.1959949,3.3582796,,,,,,
38.22,-2.9957198,1.2477032,3.0943657,,,,,,
38.23,-2.9942861,1.2908248,2.8737462,,,,,,
38.24,-2.9938972,1.3219891,2.7150731,,,,,,
38.25,-2.9938969,1.3377139,2.6382558,,,,,,
38.26,-2.9945515,1.337851,2.6435054,,,,,,
38.27,-2.9953307,1.3225494,2.7263626,,,,,,
38.28,-2.9972806,1.296741,2.8553267,,,,,,
38.29,-2.9963605,1.2701596,2.9841608,,,,,,
38.3,-2.9976545,1.2530154,3.0510516,,,,,,
38.31,-2.9972563,1.2581355,3.0016458,,,,,,
38.32,-2.9993602,1.2885345,2.8190878,,,,,,
38.33,-2.9983352,1.32962,2.587253,,,,,,
38.34,-2.9991315,1.3602717,2.4062545,,,,,,
38.35,-2.9976961,1.3633139,2.370534,,,,,,
38.36,-2.9983399,1.3369627,2.4850766,,,,,,
38.37,-2.9969021,1.2893832,2.7151906,,,,,,
38.38,-2.9974038,1.2283025,3.0078699,,,,,,
38.39,-2.996071,1.1749845,3.2615389,,,,,,
38.4,-2.9961979,1.156618,3.340915,,,,,,
38.41,-2.9967401,1.1770662,3.2272289,,,,,,
38.42,-2.9983278,1.2165701,3.0116486,,,,,,
38.43,-2.9983308,1.2514972,2.8118065,,,,,,
38.44,-2.9988408,1.2759173,2.6589347,,,,,,
38.45,-2.999099,1.2985641,2.5215292,,,,,,
38.46,-2.9983245,1.321507,2.3962146,,,,,,
38.47,-2.9983308,1.338106,2.3135669,,,,,,
38.48,-2.9995076,1.3423726,2.3020112,,,,,,
38.49,-2.9978065,1.333664,2.3705174,,,,,,
38.5,-2.9995011,1.3155189,2.4894515,,,,,,
38.51,-2.9991074,1.2905305,2.6489505,,,,,,
38.52,-2.9993583,1.2625673,2.8180857,,,,,,
38.53,-2.9998695,1.2401928,2.949794,,,,,,
38.54,-3.0001177,1.2356099,2.9849276,,,,,,
38.55,-2.9997412,1.2577105,2.8873697,,,,,,
38.56,-2.9997748,1.2904777,2.7358666,,,,,,
38.57,-3.0001701,1.3068194,2.6608119,,,,,,
38.58,-3.0005536,1.305538,2.675172,,,,,,
38.59,-3.0009647,1.2920128,2.7556862,,,,,,
38.6,-3.0009544,1.2553328,2.9432393,,,,,,
38.61,-2.9992266,1.2076584,3.1734712,,,,,,
38.62,-2.9969877,1.1814485,3.2883551,,,,,,
38.63,-2.997532,1.1975179,3.1865468,,,,,,
38.64,-2.9976854,1.238365,2.9579983,,,,,,
38.65,-2.997434,1.2764128,2.7412642,,,,,,
38.66,-2.9979593,1.2960233,2.6197506,,,,,,
38.67,-2.9993847,1.2927629,2.6197314,,,,,,
38.68,-2.9995033,1.2759665,2.6992901,,,,,,
38.69,-2.9992353,1.2610926,2.7780754,,,,,,
38.7,-2.9992314,1.2593086,2.7957677,,,,,,
38.71,-3.0000298,1.2753426,2.7285845,,,,,,
38.72,-3.0008269,1.2946147,2.6462273,,,,,,
38.73,-3.0004232,1.3027348,2.6198654,,,,,,
38.74,-3.0000252,1.3043627,2.6316954,,,,,,
38.75,-3.0000342,1.3031388,2.6659646,,,,,,
38.76,-2.9992584,1.2908329,2.7580038,,,,,,
38.77,-3.0004227,1.2618345,2.9214734,,,,,,
38.78,-3.0011923,1.2267532,3.1046514,,,,,,
38.79,-3.0005318,1.1990069,3.2419091,,,,,,
38.8,-3.0001405,1.187651,3.2869253,,,,,,
38.81,-2.9984606,1.1942198,3.2381602,,,,,,
38.82,-2.9974175,1.2051383,3.1575589,,,,,,
38.83,-2.996588,1.2296583,3.0123295,,,,,,
38.84,-2.9975805,1.2922639,2.7057501,,,,,,
38.85,-2.9978428,1.3292554,2.5320143,,,,,,
38.86,-2.9982066,1.3197693,2.5893245,,,,,,
38.87,-2.9989777,1.2852999,2.7785538,,,,,,
38.88,-2.9993698,1.2409598,3.0214125,,,,,,
38.89,-3.0010456,1.1958161,3.2587646,,,,,,
38.9,-3.0007647,1.1800289,3.3504606,,,,,,
38.91,-3.0008233,1.2070989,3.2317476,,,,,,
38.92,-3.0012364,1.2280771,3.125148,,,,,,
38.93,-3.0014559,1.2205511,3.1384515,,,,,,
38.94,-3.0011665,1.2184122,3.1228826,,,,,,
38.95,-3.0006633,1.2480533,2.9581923,,,,,,
38.96,-3.0002989,1.2918793,2.724001,,,,,,
38.97,-3.0013602,1.3177403,2.5686422,,,,,,
38.98,-3.0021182,1.3088948,2.5733704,,,,,,
38.99,-3.0009103,1.2879239,2.6392593,,,,,,
39,-3.000644,1.2857962,2.619185,,,,,,
39.01,-3.0014406,1.3092795,2.4806738,,,,,,
39.02,-3.0019807,1.3433372,2.2973425,,,,,,
39.03,-3.002115,1.3680417,2.166472,,,,,,
39.04,-3.0025035,1.3753039,2.1300748,,,,,,
39.05,-3.0028888,1.3671903,2.1813502,,,,,,
39.06,-3.0023619,1.3501341,2.2900737,,,,,,
39.07,-3.0018523,1.3296409,2.4246601,,,,,,
39.08,-3.0021279,1.2979209,2.6097257,,,,,,
39.09,-3.0019614,1.2528965,2.8436975,,,,,,
39.1,-3.0018221,1.2296342,2.9610462,,,,,,
39.11,-3.0028853,1.241078,2.8982828,,,,,,
39.12,-3.0040664,1.2693262,2.7409386,,,,,,
39.13,-3.0029064,1.3026619,2.5579247,,,,,,
39.14,-3.0006946,1.3252969,2.4301363,,,,,,
39.15,-3.0000329,1.3280125,2.4014917,,,,,,
39.16,-2.9994917,1.3174191,2.4436206,,,,,,
39.17,-2.999478,1.3117369,2.4688773,,,,,,
39.18,-2.9987059,1.3232364,2.420404,,,,,,
39.19,-2.9980755,1.3435878,2.3350565,,,,,,
39.2,-2.9975653,1.3520072,2.3102873,,,,,,
39.21,-2.9974201,1.3372161,2.3984001,,,,,,
39.22,-2.9964906,1.3109936,2.5462062,,,,,,
39.23,-2.9973991,1.2889959,2.6731954,,,,,,
39.24,-2.9993571,1.2794413,2.7379281,,,,,,
39.25,-2.9994902,1.283104,2.7388314,,,,,,
39.26,-2.9996166,1.2993814,2.6758774,,,,,,
39.27,-2.9988447,1.3291044,2.5499784,,,,,,
39.28,-2.9985996,1.3600289,2.4181759,,,,,,
39.29,-2.9987283,1.3756238,2.3588384,,,,,,
39.3,-2.9987233,1.3728643,2.3886979,,,,,,
39.31,-2.9987187,1.3570458,2.4827006,,,,,,
39.32,-2.9974091,1.3344007,2.6115828,,,,,,
39.33,-2.9970103,1.3135734,2.7300268,,,,,,
39.34,-2.998452,1.301486,2.8039518,,,,,,
39.35,-3.0002903,1.2951018,2.8485184,,,,,,
39.36,-2.9989852,1.2865884,2.9035947,,,,,,
39.37,-2.9978016,1.2779492,2.953461,,,,,,
39.38,-2.9976754,1.2792144,2.9497685,,,,,,
39.39,-2.9971725,1.2865913,2.9098553,,,,,,
39.4,-2.9967797,1.2851965,2.8979716,,,,,,
39.41,-2.997674,1.2774924,2.9002635,,,,,,
39.42,-2.99781,1.279844,2.8473549,,,,,,
39.43,-2.9978175,1.2911898,2.745976,,,,,,
39.44,-2.9965227,1.3006448,2.653173,,,,,,
39.45,-2.9963792,1.2981319,2.6145186,,,,,,
39.46,-2.9967448,1.2944249,2.5832461,,,,,,
39.47,-2.9976646,1.3106682,2.4650386,,,,,,
39.48,-2.996374,1.3404224,2.2944148,,,,,,
39.49,-2.9970307,1.3675188,2.1422564,,,,,,
39.5,-2.9962541,1.3835589,2.059054,,,,,,
39.51,-2.9971727,1.3798482,2.0833696,,,,,,
39.52,-2.9979439,1.3534256,2.2300507,,,,,,
39.53,-2.9972734,1.3172523,2.4356601,,,,,,
39.54,-2.9976544,1.2913582,2.5957147,,,,,,
39.55,-3.0003971,1.287214,2.6476419,,,,,,
39.56,-3.0017127,1.303868,2.5992038,,,,,,
39.57,-3.0019861,1.3309228,2.5000467,,,,,,
39.58,-3.001736,1.3537336,2.4214176,,,,,,
39.59,-3.000309,1.3588748,2.4305874,,,,,,
39.6,-3.0001784,1.3375978,2.5652548,,,,,,
39.61,-2.999641,1.2931273,2.8113645,,,,,,
39.62,-2.9987122,1.2461625,3.0711866,,,,,,
39.63,-2.9992408,1.2124932,3.26455,,,,,,
39.64,-3.0000134,1.1918182,3.3883933,,,,,,
39.65,-3.000401,1.1919292,3.4076503,,,,,,
39.66,-3.0002961,1.2113158,3.331701,,,,,,
39.67,-3.0003018,1.2284497,3.259648,,,,,,
39.68,-3.0002916,1.2338645,3.2385795,,,,,,
39.69,-2.9996286,1.2357663,3.2353957,,,,,,
39.7,-2.9992383,1.2429127,3.2095761,,,,,,
39.71,-2.9992482,1.2537011,3.1685951,,,,,,
39.72,-2.9982106,1.2579215,3.1623542,,,,,,
39.73,-2.9984603,1.2517134,3.2071341,,,,,,
39.74,-2.9991038,1.2455511,3.2586648,,,,,,
39.75,-2.9978045,1.2496059,3.2744842,,,,,,
39.76,-2.9971652,1.2597321,3.2674031,,,,,,
39.77,-2.9963856,1.2637339,3.2912746,,,,,,
39.78,-2.995858,1.2570617,3.3630039,,,,,,
39.79,-2.9976859,1.2433022,3.4592784,,,,,,
39.8,-2.9983339,1.2249904,3.5687489,,,,,,
39.81,-2.9987122,1.2091288,3.6535176,,,,,,
39.82,-2.9991054,1.2081001,3.655854,,,,,,
39.83,-2.9983403,1.2206895,3.5855045,,,,,,
39.84,-2.9984759,1.2302656,3.5186922,,,,,,
39.85,-2.999379,1.2299593,3.4899755,,,,,,
39.86,-2.9979328,1.2289137,3.4628712,,,,,,
39.87,-2.9974157,1.2355194,3.3917979,,,,,,
39.88,-2.9982092,1.2460554,3.2915479,,,,,,
39.89,-2.9983462,1.2526975,3.2021188,,,,,,
39.9,-2.9983472,1.2515192,3.1442827,,,,,,
39.91,-2.9965092,1.2453577,3.1124894,,,,,,
39.92,-2.9975562,1.2457892,3.0521879,,,,,,
39.93,-2.9996632,1.2524004,2.9714069,,,,,,
39.94,-3.0000487,1.2534187,2.9283071,,,,,,
39.95,-2.9999096,1.2526349,2.9049706,,,,,,
39.96,-2.9993873,1.2588358,2.8623412,,,,,,
39.97,-2.9991351,1.2704084,2.8073175,,,,,,
39.98,-2.9975769,1.2759398,2.7941727,,,,,,
39.99,-2.9982292,1.2639235,2.8672002,,,,,,
40,-2.9974276,1.2370542,3.0157489,,,,,,
40.01,-2.9988488,1.213994,3.1447845,,,,,,
40.02,-2.9980737,1.209184,3.1930987,,,,,,
40.03,-2.9975616,1.2150965,3.1892084,,,,,,
40.04,-2.9987376,1.21903,3.1884409,,,,,,
40.05,-2.9975568,1.2178787,3.211189,,,,,,
40.06,-2.9972926,1.2139949,3.2396624,,,,,,
40.07,-2.9967663,1.2094965,3.2628702,,,,,,
40.08,-2.9976699,1.2107582,3.2468512,,,,,,
40.09,-2.9966308,1.2289057,3.1474753,,,,,,
40.1,-2.9962647,1.2586402,2.9871727,,,,,,
40.11,-2.996921,1.2784019,2.8648542,,,,,,
40.12,-2.9961231,1.2828394,2.8107055,,,,,,
40.13,-2.9968976,1.2825373,2.7723825,,,,,,
40.14,-2.9966402,1.2863161,2.7127699,,,,,,
40.15,-2.996252,1.2940587,2.6294006,,,,,,
40.16,-2.9961147,1.3058407,2.5233448,,,,,,
40.17,-2.9973005,1.3261133,2.3803069,,,,,,
40.18,-2.996665,1.3457174,2.2553164,,,,,,
40.19,-2.9974415,1.3487032,2.2205295,,,,,,
40.2,-2.99691,1.3395328,2.2634275,,,,,,
40.21,-2.9982324,1.3254959,2.3466288,,,,,,
40.22,-2.9995398,1.2969586,2.513112,,,,,,
40.23,-3.000691,1.2560655,2.7482887,,,,,,
40.24,-2.9999097,1.2247682,2.9493487,,,,,,
40.25,-2.9993964,1.2051972,3.0909097,,,,,,
40.26,-2.9995264,1.1897642,3.1950454,,,,,,
40.27,-3.0009487,1.1785446,3.2531633,,,,,,
40.28,-3.0006795,1.1830292,3.2183591,,,,,,
40.29,-3.000304,1.2073351,3.0778165,,,,,,
40.3,-2.9998005,1.2372881,2.9085291,,,,,,
40.31,-2.9994188,1.2539081,2.8078197,,,,,,
40.32,-2.9992803,1.2464519,2.8285636,,,,,,
40.33,-3.0010812,1.2226689,2.92904,,,,,,
40.34,-3.0019766,1.211538,2.9762737,,,,,,
40.35,-3.0031648,1.2312308,2.8819245,,,,,,
40.36,-3.0025339,1.2652974,2.7226283,,,,,,
40.37,-3.0030544,1.2881707,2.6112166,,,,,,
40.38,-3.0022527,1.2947568,2.5769809,,,,,,
40.39,-3.0015896,1.2982742,2.5587657,,,,,,
40.4,-3.001857,1.3065484,2.5202974,,,,,,
